17146,17147,7008,NOAUTHOR,"О РАБОТЕ ЮНЫХ НАТУРАЛИСТОВ. Хабаровск, изд. Далькрайоно, 1928. (Дальне-восточн. краев, бюро юных натуралистов.) Стр. 8, т. 500."
17148,17149,7009,NOAUTHOR,"ОРБЕЛЛИ, РАСУДАНА. Блошка в бане. (Стихи.) Рис. А. Ростовцева. Л.,. «Радуга», 1927. Стр. 11, т. 30 000, ц. 23 к."
17150,17151,7010,ERRAUTHOR,"Веселая арифметика. Сложение и вычитание. Рис. А. Ростовцева. Л.—М., «Радуга», 1926. Стр. 11, т. 30 000, ц. 23 к."
17152,17155,7011,ERRAUTHOR,"То же. Изд. 2-е, Л., «Радуга», 1927. Стр. 11, т. 10 000, ц. 23 к."
17156,17157,7012,ERRAUTHOR,"Веселая арифметика. Умножение и деление. Рис. А. Ростовцева. Л.—М., «Радуга», 1927. Стр. 11, т. 30 000, ц. 23 к."
17158,17159,7013,ERRAUTHOR,"Дуняха-пряха. (Стихи.) Рис. А. Ростовцева. Л., «Радуга», 1927. Стр. 11, т. 30 000, ц. 23 к."
17160,17161,7014,NOAUTHOR,"ОРГАНИЗАЦИЯ ГЫЖКЫХ СОРЕВНОВАНИЙ С ПИОНЕРАМИ. М.—Л., «Физкультура и спорт», 1930. (Центр, детск. физ-культ. и оздоровит, станция.) Стр. 7, т. 20 000, ц. 3 к."
17162,17165,7015,NOAUTHOR,"ОРГАНИЗАЦИОННОЕ ПОЛОЖЕНИЕ ДЕТСКОЙ КОММУНИСТИЧЕСКОЙ ОРГАНИЗАЦИИ ЮНЫХ ПИОНЕРОВ ИМ. тов. ЛЕНИ. Н£, МУК РлКСМ и МУ БП, 1925. (Российск. Ленинск, союз молодежи.) Стр. 15, т. 16 000,"
17166,17169,7016,NOAUTHOR,"ОРГАНИЗАЦИОННОЕ ПОЛОЖЕНИЕ ЮНЫХ ПИОНЕРОВ. (Законы и обычаи.) £>о- стов-Дон, Гиз, 1925. («Слушай, пионер» № 7.> Стр. 27, т. 40 000, ц. 4 к."
17170,17173,7017,NOAUTHOR,"ОРГАНИЗУЙТЕ ИГРЫ НА СНЕГУ. М.—Л., «Физкультура и спорт», 1930. (Центр., детск. физкульт. и оздоровит, станция.) Стр.12, т. 2 000, ц. 3 к."
17174,17175,7018,NOAUTHOR,"ОРГАНИЗУЙТЕ КРО Л И КО ВОД Н Ы Е АРТЕЛИ. М., «Молодая гвардия», 1930. (Б-чка журн. «Юный натуралист».) Стр. 8, т. 100 000, ц. 2 к."
17176,17177,7019,NOAUTHOR,"ОРГАНИЗУЙТЕ ОПЫТНЫЕ УЧАСТКИ. М., «Молодая гвардия», 1930. (Б-чка журн. «Юный натуралист». Сов. ребята в борьбе за урожай.) Стр. 14, т. 100 000, п. 3 к."
17178,17181,7020,NOAUTHOR,"ОРГАНИЗУЙТЕ СВИНОВОДНЫЕ АРТЕЛИ. М., «Молодая гвардия», 1930. (Б-чка журн. «Юный натуралист».) Стр. 8, т. 100 000, Ц*7021.’ ОРДЫНСКАЯ Е. Юный химик. М., «Молодая гвардия», 1930. (Карманная б-ка «Знание—сила».) Стр. 32, т. 90 155, ц. 6 к"
17182,17181,7021,NOAUTHOR,MISSING
17182,17183,7022,NOAUTHOR,"ОРЕЛ И СОКОЛ. М., Гиз, 1920."" (Б-ка детского чтения.) Стр. 32, т. 30 D00"
17184,17187,7023,NOAUTHOR,"ОРЕХОВСКИЙ Н. Тень-тень потетень. Рис. Л. Фейнберга. М.—Л., Гиз, 1930. Стр. 12, т. 20 000, ц. 30 к. ♦ 7024. ОРЕШИН П. Красный бор. Повесть. Рис. Н. Машковой. М.—Л., Гиз, 1927. (Новая детская б-ка.) Стр. 64, т. 7 000, ц. 35 к."
17188,17187,7024,NOAUTHOR,MISSING
17188,17191,7025,ERRAUTHOR,"Снегурочка. Сказка. Рис. М.' Гор-тынской. М.—Л., Гиз, 1924. (Детская б-ка.) ^Стр. 34, т. 3 000, ц. 60 к."
17192,17193,7026,ERRAUTHOR,"Человек на льдине. Рис. Васильева. М.—Л., Гиз, 1929. Стр. 23, т. 50 000, ц. 10 к."
17194,17195,7027,NOAUTHOR,"ОРЕШКОВ Г. В. Работы по дереву. Руководство и атлас для занятий в школе, клубе и семье. М.—Л., Гиз, 1928. Стр. 89, т. 3 000, ц. 3 р. 50 к."
17196,17197,7028,ERRAUTHOR,"То же. Изд. 2-е, М.—Л., Гиз, 1930. Стр. 102, т. 4 000, ц. 3 р. 50 к."
17198,17201,7029,NOAUTHOR,"ОРЛОВЕЦ П. Ваня-мета л л ист. (Рассказ.) Рис. В. Денисова. М., Г. Ф. Мириманов, 1924. (Б-ка школьника.) Стр. 24, т. ДО 000, ц. 40 к."
17202,17203,7030,ERRAUTHOR,"Водопроводная капелька. Рис. В. Денисова. М., Г. Ф. Мириманов, 1924. (Б-га школьника.) Стр. 24, т. 10 000, ц. 40 к."
17204,17205,7031,ERRAUTHOR,"Во сне и наяву. Каучук и его производство. Рис. Е. Львова. М., Г. Ф. Мириманов, 1924. (Б-ка школьника.) Стр. 24, т. 10 000, ц. 40 к."
17206,17207,7032,ERRAUTHOR,"Галоши Спиридона. М.—Л., «Молодая гвардия», 1925. Стр. 16, т. 10 000, ц. 15 к."
17208,17211,7033,ERRAUTHOR,"Гасан-шелкопряд. (Рассказ.) М., «Молодая гвардия», 1925. Стр, 16, т. 10 000, ц. 15 к.                       ‘"
17212,17215,7034,ERRAUTHOR,"Дорогой подарок. (Рассказ.) Рис. К. Спасского. М.—Л., «Молодая гвардия», 1924. (Б-ка пионера. Серия производственная.) Стр. 24, т. 10 000, ц. 25 к."
17216,17217,7035,ERRAUTHOR,"Кузька Доброхим. Рис. А. Ф. Андронова. М., Г. Ф. Мириманов, 1924. (Б-ка школьника.) Стр. 32, т. 10 000, ц. 40 к."
17218,17219,7036,ERRAUTHOR,"Летуны-молодцы. (Сказка в стихах.) Рис. Н. Ушина. Л.—М., «Книга», 1925. Стр. 13, т. 5 000,"" ц. 65 к."
17220,17223,7037,ERRAUTHOR,"Молодой стекловар. М.—Л.,. «Молодая гвардия», 1925. (Б-ка пионера. Серия производственная.) Стр. 32, т. 10 000, ц.25к« 7и38. — Молодые удальцы. Пионеры и комсомол в деревне. М.—Л., «Московский рабочий», 1926. Стр. 15, т. 15 000, ц. 7 к."
17224,17223,7038,NOAUTHOR,MISSING
17224,17225,7039,ERRAUTHOR,"На торфяном болоте. Рис. Е. Львова. М., Г. Ф. Мириманов, 1924. (Б-ка школьника.) Стр. 22, т. 10 000, ц. 35 к."
17226,17227,7040,ERRAUTHOR,"Оголтелый. М., «Молодая гвардия», 1924. (Б-ка пионера. Серия производственная.) Стр. 30, т. 10 000, ц. 25 к."
17228,17229,7041,ERRAUTHOR,"Пар-Водица Богатырь. Сказка. Рис. А. А. Моргунова. М., «Жизнь и знание», 1925. (Детская б-ка.) Стр. 12, т. 7 500, ц. 35 к."
17230,17231,7042,ERRAUTHOR,"Паровозы на дыбы. Рис. Н. Ушина. Л.—М., «Книга», 1925. Стр. 12, т. 5 000, ц. 85 к."
17232,17233,7043,ERRAUTHOR,"Петькина книга. История книгопечатания. Рис. А. Андронова. М., Г. Ф, Мириманов, 1925. (Б-ка школьника.) Стр. 32, т. 10 000."
17234,17235,7044,ERRAUTHOR,"Пионеры-производственники, Производство чернил, перьев, карандашей и сургуча. Рис. А. Андронова. М., Г. Ф. Мириманов, 1924. (Б-ка школьника.) Стр. 24, т. 10 000, ц. 40 к."
17236,17237,7045,ERRAUTHOR,"Под небом над республикой. (Рассказ.) М., ОДВФ, 1925. Стр. 46, т. 10 000, ц. 20 к."
17238,17239,7046,ERRAUTHOR,"Под сенью домны. Рис. В. Сва-рога. М.—Л., «Молодая гвардия», 1924. (Б-ка пионера. Серия производственная.) Стр. 24, т. 10 000, ц. 25 к."
17240,17241,7047,ERRAUTHOR,"Путешествие на аэроплане. (Рассказ.) Рис. В. Денисова. М., Г. Ф. Мириманов, 1924. (Б-ка школьника.) Стр. 31, т. 10 000, ц. 40 к."
17242,17243,7048,ERRAUTHOR,"Сережка-телефонист. Рассказ. Fnc. Б. Иогансон. М., Г. Ф. Мириманов, 1925. (Б-ка школьника.) Стр. 31, т. 10 000."
17244,17245,7049,ERRAUTHOR,"Сказка о Леве—грызунов истребителе. (Доброхим.) Рис. А. Самохвалова. М., «Жизнь и знание», 1925. (Детская б-ка.) Стр. 16, т. 7 500, ц. 25 к."
17246,17247,7050,ERRAUTHOR,"Сказка о том, как серому волку конец пришел. Рис. В. Чижова. М., «Жизнь н знание», ,1925. (Детская б-ка.) Стр. 19, т. 7 500, ц. 35 к."
17248,17249,7051,ERRAUTHOR,"Сказка про дедушку-уголька и доброго молодца бумажного клочка. Рис. А. Баранова. М., «Жизнь и знание», 1925. (Детская б-ка.) Стр. 19, т. 7 500, ц. 35 к."
17250,17251,7052,ERRAUTHOR,"Сладкий Грицько. Рис. К. Спасского. М.—Л., «Молодая гвардия», 1924. (Б-ка пионера. Серия производственная.) Стр. 23, т. 10 000, ц. 25 к."
17252,17253,7053,ERRAUTHOR,"Сокровища тайги. (Рассказ.) Рис. Е. Львова. М., Г. Ф. Мириманов, 1923. (Б-ка школьника.) Стр. 32, т. 10 00 0, ц.%45 к."
17254,17255,7054,ERRAUTHOR,"Среди вечных огней. Рис. Е. Львова. М., Г. Ф. Мириманов, 1924. (Б-ка школьника.) Стр. 31, т. 10 000, ц. 40 к."
17256,17257,7055,ERRAUTHOR,"Стеклянная кукла. М., Г. Ф. Мириманов, 1924. (Б-ка школьника.) Стр. 31, т. 10 000, ц. 45 к."
17258,17259,7056,ERRAUTHOR,"Степан-химик. (История куска ситца.) Рис. А. Андронова. М., Г. Ф. Мириманов, 1924. (Б-ка школьника.) Стр. 31, т. 10 000, ц. 45 к."
17260,17261,7057,ERRAUTHOR,"Сын моря. Рассказ из жизни северных рыбаков. М.—Л., «Молодая гвардия»г 1924. (Б-ка пионера.) Стр. 32, т. 8 000, ц. 25 к."
17262,17263,7058,ERRAUTHOR,"Ученик. (Рассказ.) Рис. Жолтке-вич. М., «Вопросы труда», 1924. Стр. 3U т. 10 000, ц. 35 к."
17264,17265,7059,ERRAUTHOR,"Черные люди. Л., «Молодая гвардия», 1924. (Б-ка пионера. Серия производственная.) Стр. 32, т. 10 000, ц. 25 к."
17266,17269,7060,ERRAUTHOR,"Чудесная искра. (Рассказ.) Рис. A.  Комарова. М., Г, Ф. Мириманов, 1923. (Б-ка школьника.) Стр. 23, т. 10 000, ц. 40 к."
17270,17271,7061,NOAUTHOR,"ОРЛЫ. Необычайные рассказы из жизни орлов. М.—Л., «ЗИФ», 1928. (Лики звериные.) Стр. 181, т. 7 000, ц. 70 к."
17272,17273,7062,NOAUTHOR,"ОРСКИЙ Б. В далекой глуши. (Рассказ.) Рис. К. Кузнецова. М., «Правда», 1931. (Б-ка «Мурзилки».) Стр. 21, т. 100 000, ц. 5 к."
17274,17275,7063,ERRAUTHOR,"Капитан и кочегар. Рассказ. Рис.. М. Храпковского. М., «Правда», 1930. (Б-ка «Мурзилки».) Стр. 22, т. 325 000, ц. 5 и*."
17276,17277,7064,ERRAUTHOR,"Чудесная кухня. (Стихи.) Рис. Б. Покровского. М., «Правда», 1931. (Б-ка «Мурзилки».) Стр. 12, т. 120 000, ц. 10 к."
17278,17279,7065,NOAUTHOR,"ОРТЕНБЕРГ Д. Роза Люксембург. (Биографический очерк.) Рис. С. Гольдмана.. Харьков, «Юный ленинец», 1926. (Б-ка юного ленинца. Серия «Как борются наши отцы».> Стр. 24, т. 10 000, ц. 12 к."
17280,17281,7066,NOAUTHOR,"ОРЦЕВИ М. Барабан. Рис. М. Пур-гольд. Л.—М., «Радуга», 1926. Стр. 9, т. 30 000,г ц. 23 к."
17282,17283,7067,ERRAUTHOR,"Зонт. (Стихи.) Рис. М. Пургольд. Л., «Радуга», 1926. Стр. 11, т. 20 000, ц. 35 к."
17284,17287,7068,ERRAUTHOR,"Поищи-ка! Загадочные картинки B.  Тронова. Л., «Радуга», 1928. Стр. 1К т. 50 000, ц. 12 к."
17288,17291,7069,ERRAUTHOR,"Речь про полено, куль и печь. (Стихи.) Рис. В. Борискович. Л., «Радуга»,. 1926. Стр. 8, т. 30 000, ц. 23 к."
17292,17293,7070,NOAUTHOR,"ОС. Шарик. М,, «ЗИФ», 1927. Стр. 9, т. 10 000, ц. 85 к."
17294,17295,7071,NOAUTHOR,"ОС. Г. Будь готов к химобороне. М.,. «Молодая гвардия», 1930. (Б-ка пионера-активиста «Пионер, крепи оборону страны».), Стр. 95, т. 15 155, ц. 40 к."
17296,17299,7072,ERRAUTHOR,"Воеьизация в детском досуге. Сборник материалов для организации военных занятий на досуге и военизированных вечеров и утренников. М., «Молодая гвардия», 1930. Стр. 256, т. 10 000, ц. 1 р."
17300,17301,7073,ERRAUTHOR,"То же. Изд.-2-e, М., «Молодая гвардия», 1931. (Крепи оборону страны.) Стр. 23, т. 30 300, ц. 70 к."
17302,17303,7074,NOAUTHOR,"ОСЕНЬ. (Сборник стихов.) М., «Новая деревня», 1923. Стр. 32, т. 5 000."
17304,17305,7075,NOAUTHOR,"ОСЕНЬ. Стихи для детей. Киев, «Культура», 1928.* Стр. 12. т. с0 СС0, ц. 9 к."
17306,17307,7076,ERRAUTHOR,"То же. Киев, «Культура», 1929 Стр. 12, т. 30 000, ц. 9 к."
17308,17309,7077,NOAUTHOR,"ОСЕНЬ И ЗИМА В ДЕРЕВНЕ. В стихотворениях русских поэтов. Рис. К. В. Лебедева и А. В. Морозова.^ М., И. Д. Сытин, 1918. Стр. 23. т. 5 000."
17310,17319,7078,NOAUTHOR,"ОС/Ы. Необычайный рассказы из жизни домашних и диких ослов. Рис. В. Ватагина. М.—Л., «ЗИФ», 1927. (Лики звериные.) Стр. 180, т. 10 000, ц. 70 к. 7079: ОСТРОВЕР Л1 Сарё-бу/ Очерк о строительстве Сталинградского тракторного завода. М., Огиз—«Молодая гвардия», 1931. Стр. 32, т. 25 000, ц. 15 к. ,7080. ОСТРОВСКАЯ В. О рыжем Гришке и его приятеле косолапом Мишке. ‘(Стихи.) рис. С. Полевого. Курск, «Советская деревня», 1927. Стр. 16, т. 5 000, ц. 35 к. 7081- ОСТРОВСКИЙ А. Н. Бедность не порок. Ком. в 3 д. Ред., примеч. и сопровод. статья С. В. Шувалова. Изд. 4-е, М.—Л., Огиз—ГИХЛ, 1931. (Дзш. б-ка классиков. Школьная серия.) Стр. 73, т; 50‘000, ц. 15 к."
17320,17319,7079,NOAUTHOR,MISSING
17320,17319,7080,NOAUTHOR,MISSING
17320,17319,7081,NOAUTHOR,MISSING
17320,17323,7082,ERRAUTHOR,"Гроза. Драма в 5 д. Послеслов. н примеч. Д. Киреева. Изд. 5-е, М.—Л., ГИХЛ, 1931. (Деш. б-ка классиков. Школьная ^ерия.) Стр. 80, т. 50 000, ц. 15 к. 7083'. — Доходное место. Комедия в 5 д. Изд. 3-е, М.—Л., Огиз—ГИХЛ, 1931. (Деш. б-ка классиков. Школьная серия.) Стр. 104, т/ 50 000, ц. 20 к."
17324,17323,7083,NOAUTHOR,MISSING
17324,17325,7084,ERRAUTHOR,"Лес. Изд. 3-е, М.—Л., Огиз—ГИХЛ, 1931. (Деш. б-ка классиков. Школьная серия.) Стр. 123, т. 25 000, ц. 20 к."
17326,17327,7085,ERRAUTHOR,"Свои люди—сочтемся. Комедия в 4 д. С предисл. и примеч. В. Германова. Изд. 3-е, М— Л., Огиз—ГИХЛ, 1931. (Деш. б-ка классиков. Школьная серия.) Стр. 104, т. 50 000, ц. 20 к/"
17328,17329,7086,NOAUTHOR,"ОСТРОВСКИЙ 3. Г. Над вечными .льдами. Рассказы летчика Бабушкина, записанные на «Малыгине». М.—Л., Гиз, 1929. Стр. 118, т. 10 000, ц. 60 к."
17330,17331,7087,NOAUTHOR,"ОСТРОВСКИХ П. Е. Саянские хищники. Рассказы. Рис. А. Морозова. М.—Л., Гиз, 1927/ (Новая детская б-ка.) Стр. 52, т. 7 000, ц. 25 к."
17332,17333,7088,NOAUTHOR,"ОСТРОМЕНЦКАЯ Н. Повесть о Ре-шиде и Мишке. Рис. коллектива Вхутеина. М.—Л., Гиз, 1930. Стр. 96, т. 7 000, ц. 50 к."
17334,17335,7089,NOAUTHOR,"ОСТРОУМОВ Л. Е. Артем в облаках. (Стихи.) Рис. В. Васильева. Л., Гиз, 1926. Стр. 12, т. 10 000, ц. 50 к."
17336,17337,7090,ERRAUTHOR,"Берегись автомобиля. Рис. В. Ко-нашевича. М., Гиз, 1926. Стр. 12, т. 10 000, ц. 40 к."
17338,17339,7091,ERRAUTHOR,"Горе-шоферы. (Стихи.) Рис. Б. Покровского. М., Гиз, 1928. Стр. 23, т. 20 000, ц. 40 к."
17340,17341,7092,ERRAUTHOR,"Золотая колыбель. Харьков, «Пролетарий», 1928. Стр. 262. т. 5 000, ц. 1 р. 95 к."
17342,17343,7093,ERRAUTHOR,"Камённая баба. (Рассказ.) Рис. М. Михаэлис. М.—Л., Гиз, 1928. Стр. 14, т. 50 000, ц. 5 к."
17344,17345,7094,ERRAUTHOR,"Кузчица. Рис.' А. Топикова. М., Г. Ф Мириманов, 1929. (Книжка за книжкой.) Стр. 20, т. 40 000, ц: 10 к."
17346,17347,7095,ERRAUTHOR,"Макар-следопыт. Повесть. Кн. 1-я. Рис. С. Герасимова. М.—Л., Гиз, 1925. (Новая детская б-ка.) Стр. 152, т. 15 000, ц. 60 к."
17348,17349,7096,ERRAUTHOR,"То же. Кн. 2-я. М.—Л., Гиз, 1925. (Новая детская б-ка.) Стр. 176. т. 10 000, ц. 70 к."
17350,17351,7097,ERRAUTHOR,"То же. Кн. 3-я. М.—Л., Гиз, 1926. (Новая детская, б-ка.) Стр. 190, т. 10 000, ц. 60 к."
17352,17355,7098,ERRAUTHOR,"То же. (Ч. 1-я, 2-я и 3-я.) Изд. 2-е, М.—Л., Гиз, 1928. (Новая детская б-ка.) Стр. 429, т. 10 000, ц. 1 р. 90 к. -7099. —То жё: Изп;. 3-е, М.—Л.; Гиз, 1930. Стр. 333, т. 10 000, ц. 1 р. 40 к."
17356,17355,7099,NOAUTHOR,MISSING
17356,17357,7100,ERRAUTHOR,"Макар-следопыт. Пьеса в 8 карт. Рис. Б. Титова. М.—Л., Гиз, 1930. (Детский театр.) Стр. 55, т. 7 000, ц. 35 к."
17358,17359,7101,ERRAUTHOR,"На паровозе. Рассказы. Рис. А. Могилевского. М.—Л., Гиз, 1927. (Новая детская б-ка.) Стр. 86, т. 7 000, ц. 45 к."
17360,17361,7102,ERRAUTHOR,"На реке. Рис. Павлинова. М., Г. Ф. Мириманов, 1929. (Кнчжка-малышка.) Стр. 11, т. 100 000, ц. 9 к."
17362,17363,7103,ERRAUTHOR,"Наша река. (Стихи.) Рис. П. Пастухова. М., Гиз, 1927. Стр. 8, т. 10 000, ц. 40 к."
17364,17365,7104,ERRAUTHOR,"То же. Изд. 2-е, М., Гиз, 1928. Стр. 8, т. 10 000, ц. 30 к."
17366,17367,7105,ERRAUTHOR,"Об уроде на огороде. (Стихи.) Рис. М. Михаэлис. М., Гиз, 1927. Стр. 16, т. 10 000, ц. 50 к."
17368,17369,7106,ERRAUTHOR,"Поезд. (Стихи.) Рис. Н. Симонович-Ефимовой. М., Гиз, 1926. Стр. 15, т. 10 000, ц. 50 к."
17370,17371,7107,ERRAUTHOR,"То же. Изд. 2-е, М., Гиз, 1928. Стр. 15, т. 10 000, ц. 35 к."
17372,17373,7108,ERRAUTHOR,"Поросенок-волкодав. (Стихи.) Рис. В. Милашевского. М., Гиз, 1927. Стр. 10, т. 10 000, ц. 45 к."
17374,17377,7109,ERRAUTHOR,"Почта. Рис. Н. Ушаковой. М.—Л., Гиз, 1925. (Б-чка детского сада.) Стр. 16, т. 10 000, ц. 35 к.                *"
17378,17379,7110,ERRAUTHOR,"То же. Изд. 2-е, М.—Л., Гиз, 1928. (Б-чка дошкольников.) Стр. 16, т. 20 000, ц. 15 к."
17380,17383,7111,ERRAUTHOR,"Птичий переполох. (Стихи.) Рис. М. Синяковой. М., Г. Ф. Мириманов, 1928. Стр. 12, т. 100 000, ц. 9 к. "" 7112. — Работницы. Рис. А. Пластова. М., Г. Ф. Мириманов, 1929. Стр. 12, т. 40 000,. ц. 25 к."
17384,17383,7112,NOAUTHOR,MISSING
17384,17385,7113,ERRAUTHOR,"Работники. Рис. А. Пластова. М., Г. Ф. Мириманов, 1929. Стр. 12, т. 40 000, Ц. 25 к."
17386,17387,7114,ERRAUTHOR,"Сказка о серебряном блюдечке и наливном яблочке. Трагедия в 5 д. и 6 карт. М., Гиз, 1923. Стр. 96, т. 5 000, ц. 30 к."
17388,17389,7115,ERRAUTHOR,"Собаки. (Стихи.) Рис. И. Ефимова. М., Г. Ф. Мириманов, 1928. (Книжка-малышка.) Стр. 11,-т. 100 000, ц. 9 к."
17390,17391,7116,ERRAUTHOR,"Страшный селезень. (Стихи.) Рис. М. Михаэлис. М., Гиз, 1927. Стр. 16, т. 10 000, ц. 35 к."
17392,17393,7117,ERRAUTHOR,"То же. Изд. 2-е, М., Гиз, 1929. Стр. 16, т. 10 000, ц. 35 к."
17394,17395,7118,ERRAUTHOR,"Фруктовый сад. (Стихи.) Рис. Б. Покровского. М., Гиз, 1927. Стр. 15, т. 10 000, ц. 60 к."
17396,17397,7119,ERRAUTHOR,"Черный лебедь. Новые приключения Макара-следопыта. Харьков, «Пролетарий», 1930. Стр. 438, т. 5 000, ц. 3 р. 25 к."
17398,17399,7120,NOAUTHOR,"ОСТРОУМОВ Л. и ШЕРВИНСКИЙ С. Как рак от беды ушел. Рис. Ю. Черкесова. Л., «Радуга», 1925. Стр. 11, т. 10 000, ц. 1 р."
17400,17401,7121,ERRAUTHOR,"Птичий двор. Стихи. Рис. И. Ефимова. М.—Л., Гиз, 1925. (Б-чка детского сада.) Стр. 24, т. 10 000, ц. 50 к."
17402,17403,7122,ERRAUTHOR,"Скотный двор. (Стихи.) Рис. Л. Бру-ни. М.—Л., Гиз, 1926. (Б-чка дошкольников.) Стр. 15, т. 10 000, ц. 50 к."
17404,17405,7123,NOAUTHOR,"ОТГАДАЙ-КА! Загадки. Сост. В. 3. Рис. Е. Бодянской. М., «Рабочая газета», 1930. (Б-ка «Мурзилки».) Стр. 11, т. 150 000, ц. 3 к."
17406,17407,7124,NOAUTHOR,"ОТЕРДИЛЬ А. и БЕРГ Б. Хранители клада. В тундре. М., I. Кнебель, 1918. Стр. 24, т. 8 000."
17408,17409,7125,NOAUTHOR,"ОТКАТЧИК РЕНЭ. Рассказы из жизни маленьких‘тружеников разных стран и народов. Сборник под ред, В. А. Попова. М.—-Л., «ЗИФ», 1925. (Маленькие труженики.) Стр. 96, т. 5 000, ц. 45 к."
17410,17413,7126,NOAUTHOR,"ОТКРЫТОЕ ПИСЬМО КРАЕВОЙ ДЕТСКОЙ ТЕХ Н А Ч. И СЕЛ.-ХОЗ. СТАНЦИИ. Всем пионерскГш отрядам и школам Северного Кавказа. (О кооперировании животноводства.) ^Ростов-Дон, 1929. (Сев.-кавказск. краев, детек. технпч. и с.-х. станция. Ростов-Дон.) Стр. 8, т. 6 000."
17414,17415,7127,NOAUTHOR,"ОТПРАВЛЯЙТЕСЬ НА МЕЛЬНИЦУ. Обращение станции и методич. пособие для пионерских отрядов и школьных групп. М., «Молодая гвардия», 1929. (Центр, детск. экскурс. станция при ЦБ ДКО и Центр, опытная экскурсбаза НКП.) Стр. 8, т. 5 000, ц. 5 к."
17416,17417,7128,NOAUTHOR,"ОТ МОСКВЫ ДО БУХАРЫ. Рис. А. Петровой. М.—-Л., Огпз—«Молодая гвардия», •1931. Стр. 22, т. 50 000, ц. 35 к."
17418,17419,7129,NOAUTHOR,"ОТЧЕТНЫ Л ДОКЛАД ГОРОДСКОГО БЮРО ЮНЫХ ПИОНЕРОВ ГОРБЮРО ДКО. Будь готов. Самара, 1930. (Детск. коммунистич. орг-ция юных пионеров им. Ленина. Самарское горбюро.) Стр. 15, т. 1 000."
17420,17421,7130,NOAUTHOR,"ОХОТА В ХОЛОДНЫХ И ЖАРКИХ СТРАНАХ. (Сборник.) М., 1929. (Б-чка сов. •школьника.) Стр. бо, т. 2 000, ц. 25 к."
17422,17423,7131,NOAUTHOR,"ОХОТНИКИ ЗА МЕДВЕДЯМИ. Сборник. Пер. с нем. М. Олейниковой. Рис. В. Ватагина. М.—Л., Гиз, 1928. (Новая детская б-ка.) Стр. 92, т. 10 000, ц. 40 к."
17424,17425,7132,NOAUTHOR,"ОХОТНИКИ ЗА СЛОНАМИ. Сборник. Пер. с нем. М. Олейниковой. Рис. В. Ватагина. М.—Л., Гиз, 1928. (Новая детская 'б-ка.) Стр. 75, т. 10 000, ц. 30 к."
17426,17427,7133,NOAUTHOR,"ОХРЕМЕНКО В. Цыбала. (История одного двугорбого чужеземца.) Рис. А. А. Суворова. М., «Молодая гвардия», 1928. Стр. 53, т. 7 000, ц. 65 к."
17428,17429,7134,NOAUTHOR,"ОЧАРОВАННЫЕ СКАЗКИ. Сборник сказок разных народов. М., 1918. (Беспл. прилож. к журн. «Светлячок».) Стр. 112, т. 11 000."
17430,17431,7135,NOAUTHOR,"О ЧЕМ ПИСАТЬ? (Открытое письмо № 1, 25 июня 1929. Памятка юнкору газеты «На смену».) Свердловск, изд. газеты «На смену», 1929. Стр. 6, т. 1 СО)."
17432,17433,7136,NOAUTHOR,"ОШАНИН Л. Этажи. Повесть. Рис. В. Калмыкова. М.—Л., Гиз, 1930. Стр. 144, т. 10 000, ц. 60 к."
17434,17435,7137,NOAUTHOR,"ПАВЛЕНКО П. Шелк молодых. Рис. Й. Мрочковского. М., Огиз—«Молодая гвардия», 1931. Стр. 40, т. 25 000, ц. 20 к."
17436,17437,7138,NOAUTHOR,"ПАВЛОВ М. Сельский труд. Стихи. Рис. для раскрашивания Б. Кустодиева. Л., Брокгауз и Ефрон, 1925. Стр. 32, т. 10 000, Ц. 70 к."
17438,17439,7139,NOAUTHOR,"ПАВЛОВА К. Дети Марокко. (Рассказ в стихах.) Рис. В. Сварога. Л., «Красная звезда», 1925. Стр. 11, т. 5 100, ц. 50 к."
17440,17441,7140,NOAUTHOR,"ПАВЛОВА М. За дикой лошадью. Рассказ для детей старшего возраста. Рис. В. Ватагина и М. Соколова. М., Г. Ф. Мири-манов, 1928. (Б-ка школьника.) Стр. 75. т. 10 000, ц. 60 к."
17442,17443,7141,ERRAUTHOR,"На далеком Севере. Рис. А. Комарова. М., «Работник-просвещения», 1928. (Читальня советской школы.) Стр. 48, т. 10 000, ц. 30 к."
17444,17445,7142,ERRAUTHOR,"Федя-пчеловод. Рассказ. Рис. Д. Мо-щевитина. М., Г. Ф. Мириманов, 1926. (Новая детская б-ка.) Стр. 20, т. 10 000, ц. 30 к."
17446,17447,7143,NOAUTHOR,"ПАВЛОВИЧ Н. А. Барабанщик совхоза. (Стихи.) Рис. М. Синяковой. М., Огиз— «Молодая гвардия», 1930. Стр. 15, т. 200 000, ц. 10 к."
17448,17449,7144,ERRAUTHOR,"Большевик Том. Стихи. Рис. Б. Кусто щева. Л., Брокгауз-Ефрон, 1925. Стр. 12, т. 10 000, ц. 50 к."
17450,17451,7145,ERRAUTHOR,"Ванины гости. (Стихи.) Рис. В. Та-лепоровского. Л., Брокгауз-Ефрон, 1925. Стр. 12, т. 5 000, ц. 6) к."
17452,17453,7146,ERRAUTHOR,"Веселая пчелка. Рис. М. Синяковой. М.—Л., Гиз, 1930. Стр. 22, т. 10 000, ц. 40 к."
17454,17455,7147,ERRAUTHOR,"То же. (Изд. 2-е.) М., Огиз—«Молодая гвардия», 1931. Стр. 23, т. 20 00 ), ц. 40 к."
