author, title,genre,year,printrun,kid,junior,teen,exclude,location,sex
"Яган, И.","Сын завода",Повесть,1973,30000,0,1,0,0,Новосибирск,м
"Якимович, А.","Первая победа",Повесть,1972,75000,0,1,0,0,Москва,м
"Яковлев, И.","Дружно-не грузно",Рассказы,1973,50000,1,0,0,0,Йошкар-Ола,м
"Яковлев, П.","Первый ученик",Повесть,1973,100000,,,,1,"Ростов н/Д",м
"Яковлев, Ю.",багульник,Рассказы,1972,75000,0,1,1,0,Москва,м
"Яковлев, Ю.",Реликвия,"Рассказы и повести",1972,100000,,,,1,Москва,м
"Яковлев, Ю.","Сережины сны",Повести,1973,100000,1,0,0,0,Москва,м
"Яновская, Ж.",Первые,Повесть,1972,50000,0,1,1,0,Ленинград,ж
"Яночкина, Н.","Красные подснежники",Рассказы,1972,300000,1,0,0,0,Москва,ж
"Яров, Р.","Творцы и памятники",Рассказы,1972,100000,0,1,1,0,Москва,м
"Яшин, А.","Сладкий остров",Рассказы,1973,150000,1,1,0,0,Москва,м
