author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex
"Дмитриенко, Д. П.","Наводчик Репка",Рассказы,1982,200000,1,NA,NA,NA,Кемерово,м
"Добряков, В.А.","Король живет в интернате",Повести,1984,30000,NA,1,NA,NA,Воронеж,м
"Добряков, В.А.","Новая жизнь Димки Шустрова",Повесть,1983,65000,1,NA,NA,NA,Киев,м
"Добряков, В.А.","Приключения послушного Владика",Повесть,1982,65000,1,NA,NA,NA,Киев,м
"Добряков, В.А.","Строчка до Луны и обратно","Повесть и рассказы",1983,15000,NA,NA,NA,NA,Львов,м
"Достян, Р.М.",Тревога,Повести,1983,50000,NA,1,NA,NA,NA,м
"Драгунский, В.Ю.","Денискины рассказы",NA,1982,100000,1,NA,NA,NA,NA,м
"Драгунский, В.Ю.","Красный шарик в синем небе",NA,1982,200000,NA,1,1,NA,NA,м
"Драгунский, В.Ю.","На Садовой большое движение",Рассказы,1984,100000,1,NA,NA,NA,NA,м
"Драгунский, В.Ю.","Тайное становится явным: Денискины рассказы",NA,1984,200000,1,NA,NA,NA,NA,м
"Драгунский, В.Ю.","Удивительный день",NA,1984,200000,1,NA,NA,NA,Петрозаводск,м
"Дробот, Г. В.","Корабельная сторона",Повесть,1984,65000,NA,NA,NA,NA,NA,ж
"Другаль, С.А.","Тигр проводит вас до гаража","Фантаст. Рассказы",1984,100000,NA,NA,NA,NA,Свердловск,м
"Дружинин, Н.К.","Жила-была девочка…",Повесть,1982,30000,NA,1,1,NA,Тула,м
"Дубицкий, А.Ф.","Малиновый благосвет",Рассказы,1982,50000,NA,NA,1,NA,Алма-Ата,м
"Дубов, Н.И.","Колесо Фортуны",Роман,1982,150000,NA,NA,1,NA,NA,м
"Дубов, Н.И.","Мальчик у моря",Повести,1982,150000,NA,NA,NA,NA,NA,м
"Дубов, Н.И.","Огни на реке",Повесть,1983,100000,NA,1,NA,NA,NA,м
"Дубов, Н.И.","Колесо Фортуны",Роман,1983,150000,NA,NA,1,NA,NA,м
"Дубровский, Э.Б.",Задание,Повесть,1982,100000,NA,NA,NA,NA,NA,м
"Дудушкин, Н.С.",Мужанье,Повесть,1984,50000,NA,NA,1,NA,Алма-Ата,м
"Дурова, Н.Ю.",Избранное,NA,1984,100000,NA,1,1,NA,NA,ж
"Дьяконов, Ю.А.","Алмаз - драгоценный камень",Повести,1983,30000,1,NA,NA,NA,"Ростов на Дону",м
"Дьячков, Г.А.",Казбек,"Повесть и рассказы",1984,15000,NA,1,1,NA,Якутск,м
"Дягилев, в.Я.","В грудь навылет",Повесть,1983,100000,NA,1,1,NA,NA,м
"Евдокимов, Н.С.","Вчера и сегодня",Повесть,1983,100000,NA,NA,1,NA,NA,м
"Евдокимов, Н.С.",Грешница,Повесть,1984,100000,NA,1,1,NA,NA,м
"Елесин, В.Д.",Кремешок,"Повесть и рассказы",1982,50000,1,1,NA,NA,Архангельск,м
"Емельянов, Б. А.","О смелом всаднике","Гайдар: Рассказы о писателе",1984,100000,NA,1,NA,NA,NA,м
"Ермольева, Р.М.","Дневной сеанс",Повесть,1984,100000,NA,NA,1,NA,NA,ж
"Ефетов, М. С.","Тельняшка - моряцкая рубашка",Повести,1982,100000,1,NA,NA,NA,NA,м
"Ефремов, И. А.","На краю Ойкумены; (Звездные корабли)",Романы,1982,416000,NA,NA,1,NA,NA,м
"Ефремов, И. А.","Туманность Андромеды",Роман,1982,100000,NA,1,1,NA,Горький,м
"Жажиев, С.М.",Клятва,Повесть,1983,12000,NA,1,1,NA,NA,м
"Жариков, Л.","Повесть о суровом друге",NA,1983,100000,NA,1,1,NA,NA,м
"Жариков, Л.","Повесть о суровом друге",NA,1984,150000,NA,NA,NA,NA,NA,м
"Жариков, Л.","Червонные сабли",Повесть,NA,100000,NA,NA,1,NA,NA,м
"Жданов, Н.Г.","Балтийская юность",Рассказ,1984,100000,NA,NA,NA,NA,NA,м
"Жданов, Н.Г.","Петроградская повесть",NA,1983,100000,1,NA,NA,NA,NA,м
"Жданова, Л.В.","Тайна доктора Гауха",Повесть,1983,30000,NA,NA,NA,NA,Рига,ж
"Жданович, Л.И.","Пропали каникулы",Повесть,1983,75000,1,NA,NA,NA,Минск,ж
"Железников, В.К.","Жизнь и приключения чудака",Повести,1982,100000,NA,1,NA,NA,NA,м
"Железников, В.К.","Ночной ветер","Повести и рассказы",1984,100000,1,1,NA,NA,NA,м
"Железников, В.К.","Соленый снег",Повесть,1982,100000,1,NA,NA,NA,NA,м
"Железников, В.К.","Улица Белого Лося",Рассказ,1983,750000,1,NA,NA,NA,NA,м
"Железников, В.К.","Ухожу из детства",Повести,1983,200000,NA,NA,NA,NA,NA,м
"Жиляев, А. С.","Трудный путь Самбоса",Повесть,1983,50000,NA,1,NA,NA,NA,м
"Житков, Б. С.","Морские истории",Рассказы,1984,1500000,NA,1,1,NA,NA,м
"Житков, Б. С.","На островах Робинзонов",Сборник,1984,50000,NA,1,NA,NA,Челябинск,м
"Житков, Б. С.","Пожар в море",Рассказы,1982,400000,1,NA,NA,NA,Хабаровск,м
"Житков, Б. С.","Помощь идет",Расказы,1983,20000000,1,NA,NA,NA,NA,м
"Житков, Б. С.",Рассказы,NA,1984,120000,1,NA,NA,NA,NA,м
"Житков, Б. С.","Семь огней","Очерки, повести, рассказы, пьесы",1982,250000,NA,NA,1,NA,NA,М
"Жуков, А. И.","Мальчик с оружейных улиц",Повесть,1983,30000,NA,1,NA,NA,Тула,м
"Жуков, А. И.","Поймать короля и высечь!","Рассказы, повесть",1983,30000,NA,1,1,NA,Тула,м
"Жуковская, Е. А.","Школа меняет адрес",Рассказы,1984,100000,1,NA,NA,NA,NA,ж
"Журавлева, З. Е.","Кувырок через голову",Повесть,1983,100000,1,NA,NA,NA,NA,ж
"Заалова, С. Ю.","Маленький солдат","Невыдум. рассказы",1984,15000,1,NA,NA,NA,Петрозаводск,ж
"Забелин, Б. М.","Житье-бытие мальчешичье",Рассказы,1983,25000,NA,1,NA,NA,Ижевск,м
"Залыгин, С. П.","Соленая падь",Роман,1983,100000,NA,1,1,NA,Петрозаводск,м
"Залюбовская, М. Е.","У них отняли детство","Повесть в новеллах",1983,65000,NA,1,NA,NA,Киев,ж
"Запольский, В. М.","Вика, Виктория - мамина дочка",Повесьть,1984,120000,NA,NA,1,NA,NA,м
"Запорожцева, И. В.",Алена,"Повесть и рассказы",1983,15000,1,NA,NA,NA,Сыктывкар,ж
"Заярский, В. Н.","Первая вахта",Рассказы,1982,15000,NA,1,NA,NA,Краснодар,м
"Зверев, А. В.",Пантелей,Рассказ,1982,200000,NA,1,1,NA,Иркутск,м
"Зверев, М. Д.","Кладовая чудес",Рассказы,1984,100000,1,NA,NA,NA,NA,м
"Зимин, А. М.","Пешком по звездам",Рассказы,1982,100000,NA,1,NA,NA,NA,м
"Золотовский, К. Д.","Капитан Лаце",Рассказ,1983,150000,1,NA,NA,NA,NA,м
"Зорин, В. Н.","Здесь мой дом родной","Повесть и рассказы",1984,50000,1,NA,NA,NA,Калининград,м
"Зощенко, М. М.","Леля и Минька",Рассказы,1984,500000,NA,1,NA,NA,NA,м
"Зубенко, И. А.","Яблоки в траве",Рассказы,1982,100000,1,NA,NA,NA,Краснодар,м
"Зуев, В. М.","Мир наступил не сразу",Повесть,1984,15000,NA,1,1,NA,Калининград,м
"Ибрагимбеков, М.","Пусть он останется с нами",Повести,1982,50000,NA,NA,1,NA,Новосибирск,м
"Иванов, В. Н.","Золотой бурундук","Фантаст. повесть",1984,300000,1,NA,NA,NA,Киев,м
"Иванов, С. А.","Дружный дом","Рассказы и сказки",1984,50000,1,NA,NA,NA,NA,м
"Иванов, С. А.","Ольга Яковлева",Повесть,1983,100000,1,NA,NA,NA,NA,м
"Иванов, С. А.","Тринадцатый год жизни",Повесть,1982,100000,1,NA,NA,NA,NA,м
"Иванов, С. А.","Дерево счастья","Расказы о строителях Байкало-Амурской магистрали",1983,150000,1,NA,NA,NA,NA,м
"Иванов, С. Д.","Рыжая Галка",Поветь,1983,30000,1,NA,NA,NA,Ужгород,м
"Иванов, Ю. Н.","Огненные каникулы",Повесть,1982,100000,NA,NA,NA,NA,NA,м
"Иванов, Ю. Н.","Острова на горизонте",Рассказы,1984,100000,NA,1,1,NA,NA,м
"Измайлов, Л. М.","Лягушонок Ливерпуль",Повесть,1984,150000,1,NA,NA,NA,NA,м
"Ильина, Е.","Четвертая высота",Повесть,1984,50000,1,NA,NA,NA,Улан-Удэ,ж
"Имшенецкий, Н. И.","Сквозь огонь прошедшие","Рассказы о юных героях",1983,100000,NA,NA,NA,NA,NA,м
"Инфантьев, В. Н.",Подводники,"Рассказы и очерки",1984,150000,1,NA,NA,NA,NA,м
"Исаков, Г. Н.","Волшебник Арахлей","Повесть и рассказы",1984,100000,NA,1,1,NA,Алма-Ата,м
"Исарова, Л. Т.","Тень Жар-птицы",Повесть,1983,100000,NA,NA,NA,NA,NA,ж
"Каверин, В. А.","Два капитана","Роман: 2 т.",1982,50000,NA,1,1,NA,Калининград,м
"Каверин, В. А.","Два капитана",Роман,1984,300000,NA,NA,NA,NA,NA,м
"Каверин, В. А.","Два капитана",NA,1984,416000,NA,NA,1,NA,NA,м
"Казакевич, Э. Г.",Звезда,Повесть,1984,140000,NA,1,1,NA,Ставрополь,м
"Казаков, В. Б.","Голубые капитаны",Трилогия,1984,50000,NA,NA,1,NA,Саратов,м
"Казаков, Ю. П.","На Еловом ручье",Рассказы,1984,150000,1,NA,NA,NA,NA,м
"Казанцев, А. П.",Фаэты,Роман,1984,100000,NA,1,1,NA,NA,м
"Камалов, Ф.","Зеленая дверь в арбузе","Рассказы, повесть",1984,60000,NA,1,NA,NA,Ташкент,м
"Камалов, Ф.","Как Манс и Руст в Мосву ездили","Рассказы и повести",1984,150000,1,NA,NA,NA,NA,м
"Карабанов, В. И.","Отцовская балка","Страницы воен. лет.",1983,15000,NA,1,1,NA,"Ростов н/Д",м
"Карасева, В. Е.","Мишка и я",Рассказы,1982,100000,1,NA,NA,NA,Киев,ж
"Карасева, В. Е.","Тоня Зубова",Рассказ,1983,315000,1,NA,NA,NA,Киев,ж
"Карацупа, Н. Ф.","Жизнь моя - граница","Рассказы пограничника",1983,400000,1,NA,NA,NA,Хабаровск,м
"Карпенко, В. М.","Ленкины сказки",NA,1983,100000,1,NA,NA,NA,Алма-Ата,м
"Кассиль, Л. А.","Великое противостояние",Повесть,1983,50000,NA,1,1,NA,NA,м
"Кассиль, Л. А.","Дорогие мои мальчики",Повесть,1984,100000,NA,NA,NA,NA,NA,м
"Кассиль, Л. А.","Кондуит и Швамбрания; (Дорогие мои мальчики)",Повести,1982,500000,NA,NA,NA,NA,NA,м
"Кассиль, Л. А.","Кондуит и Швамбрания","Повесть о необычайных приключениях двух рыцарей..., а также о многом ином, изложенном бывшим швамбранским адмиралом Арделяром Кейсом, ныне живущим под именем Льва Кассиля",1982,200000,NA,1,1,NA,Петрозаводск,м
"Кассиль, Л. А.","Ранний восход","Повесть о юном худож. Коле Дмитриеве",1983,150000,NA,1,NA,NA,NA,м
"Кассиль, Л. А.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Кассиль, Л. А.","Рассказы разных лет",NA,1982,100000,NA,1,1,NA,NA,м
"Кассиль, Л. А.","Черемыш — брат героя","Повесть и рассказы",1982,115000,1,1,NA,NA,Киев,м
"Катаев, В. П,","Белеет парус одинокий",Повесть,1982,100000,NA,NA,NA,NA,Одесса,м
"Катаев, В. П,","Белеет парус одинокий",Повесть,1983,180000,NA,1,NA,NA,Минск,м
"Катаев, В. П,","Белеет парус одинокий",Повесть,1984,120000,NA,NA,NA,NA,NA,м
"Катаев, В. П,","Белеет парус одинокий",Повесть,1984,200000,NA,NA,NA,NA,Алма-Ата,м
"Катаев, В. П,","Белеет парус одинокий",Повесть,1984,100000,NA,NA,NA,NA,NA,м
"Катаев, В. П,","Белеет парус одинокий",Повесть,1984,100000,NA,NA,NA,NA,Киев,м
"Катаев, В. П,","Белеет парус одинокий",Повесть,1984,200000,NA,1,NA,NA,Петрозаводск,м
"Катаев, В. П,","Белеет парус одинокий",Повесть,1984,50000,NA,NA,NA,NA,Улан-Удэ,м
"Катаев, В. П,","Белеет парус одинокий; (Сын полка)",Повести,1983,600000,NA,NA,NA,NA,NA,м
"Катаев, В. П,","Сын полка",Повесть,1982,50000,NA,1,1,NA,Махачкала,м
"Катаев, В. П,","Сын полка",Повесть,1982,50000,NA,1,1,NA,Сыктывкар,м
"Катаев, В. П,","Сын полка",Повесть,1983,100000,NA,NA,NA,NA,Алма-Ата,м
"Катаев, В. П,","Сын полка",Повесть,1984,100000,NA,1,NA,NA,Киев,м
"Катаев, В. П,","Сын полка",Повесть,1984,100000,1,NA,NA,NA,Пермь,м
"Кацович, М. А.",Долг,Повесть,1982,5000,NA,1,1,NA,Махачкала,м
"Качаев, Ю. Г.","Таежка; (Путь к Лукоморью)",Повести,1982,100000,NA,NA,NA,NA,NA,м
"Квин, Л. И.","До шестнадцати…",Расказы,1984,150000,NA,1,1,NA,Барнаул,м
"Квятовская, В. Г.","Возвращение Геллевры",Повесть,1984,12000,NA,1,NA,NA,Алма-Ата,ж
"Кемоклидзе, Г. В.","Рыцари и львы","Рассказы и сказка",1984,165000,1,NA,NA,NA,Ярославль,м
"Кин, В. П.","По ту сторону",Роман,1983,60000,NA,1,1,NA,Горький,м
"Киприянов, В. И.","Дорога к солнцу","Повесть в рассказах, рассказы",1984,15000,NA,1,NA,NA,Архангельск,м
"Кирпичникова, И. П.","Хрустальные тайны",Повесть,1983,150000,1,NA,NA,NA,NA,ж
"Киселев, В. Л.","Девочка и птицелет; (Любовь и картошка)",Романы,1982,100000,NA,1,1,NA,NA,м
"Киселев, В. Л.","Девочка и птицелет",Роман,1983,200000,NA,1,1,NA,Петрозаводск,м
"Киселев, В. Л.","Интервью в седьмом «Б»",Повесть,1984,40000,NA,NA,NA,NA,Ташкент,м
"Киселевский, В. Е.","Седьмой канал",Повесть,1984,15000,1,NA,NA,NA,"Ростов н/Д",м
"Кислов, К. А.","Тайны каменных зарослей",Повесть,1983,50000,NA,1,1,NA,Горький,м
"Клементьева, О. С.","Чудесная звездочка",Повесть,1982,15000,NA,1,1,NA,Саранск,ж
"Клепиков, Г. К.","Друг мой — Кешка",Повесть,1983,15000,NA,1,NA,NA,Улан-Удэ,м
"Клещев, Д. Ч.","Липовый лог",Сборник,1982,50000,NA,1,1,NA,Свердловск,м
"Климов, В. В.","Таинственная дорга","Повести, рассказы",1982,50000,NA,1,1,NA,Воронеж,м
"Кобельков, О. К.","По лесным тропинкам","Рассказы и сказки",1983,50000,1,NA,NA,NA,Горький,м
"Кожевников, А. В.","Книга былей и небылиц про медведей и медведиц",Рассказы,1983,100000,NA,1,1,NA,NA,м
"Козлов, В. Ф.","Красное небо",Повесть,1983,100000,NA,1,1,NA,NA,м
"Козлов, Ю. В.","Качели в Пушкинских горах","Рассказы и повесть",1984,100000,NA,1,1,NA,NA,м
"Кокищенко, А. А.","Внука красного атамана",Повесть,1984,30000,NA,1,1,NA,"Ростов н/Д",м
"Коковин, Е. С.","Повести и рассказы",NA,1983,100000,NA,NA,NA,NA,Архангельск,м
"Колбасьев, С. А,",Салажонок,Повесть,1983,150000,1,NA,NA,NA,NA,м
"Колесников, Е. Г.","Луна — цыганское солце",Повесть,1982,75000,NA,1,1,NA,NA,м
"Колесникова, М. В.; Колесников, М. С.","Перстень вьюги","Приключенч. Повесть",1984,100000,NA,1,1,NA,NA,жм
"Комаров, П. С.","Золотая удочка",Рассказы,1983,200000,1,1,NA,NA,Хабаровск,м
"Кондратов, Э. М.","По багровой тропе в Эльдорадо","Приключенч. Повесть",1982,100000,NA,1,1,NA,Куйбышев,м
"Кононов, М. Б.","Счастливый Мурашкин","Повесть в рассказах",1983,100000,1,NA,NA,NA,NA,м
"Констина, В.","И кончилось детство",Повесть,1982,50000,NA,1,1,NA,Алма-Ата,ж
"Коренев, В. В.","Ключи родника",Расказы,1983,30000,NA,1,NA,NA,Хабаровск,м
"Коржиков, В. Т.","Вот такой Пахомов!",Расказы,1983,2000000,1,NA,NA,NA,NA,м
"Коржиков, В. Т.","Мореплавания Солнышкина",Повести,1982,100000,1,NA,NA,NA,NA,м
"Коринец, Ю. И.",Избранное,NA,1982,100000,1,1,NA,NA,NA,м
"Коротеев, Н. И.","По ту сторону костра","Повести и рассказы",1982,75000,NA,1,1,NA,NA,м
"Коротков, Ю. М.","Авоська для земного шара","Повесть. Рассказы",1984,15000,1,NA,NA,NA,Тула,м
"Корпачев, Э. М.","Ледовая королева","Повесть и рассказы",1984,100000,NA,1,1,NA,NA,м
"Корчагин, В. В.","Конец легенды","Науч.-фантась. Повесть",1984,100000,NA,1,1,NA,Казань,м
"Коршунов, М. П.","Трагический иероглиф",Повесть,1983,100000,1,NA,NA,NA,NA,м
"Коршунов, М. П.","Требуется дворник; (Воскресный день)",Повести,1983,75000,NA,NA,1,NA,NA,м
"Коршунов, М. П.","Я слушаю детство",Повести,1984,200000,NA,NA,NA,NA,NA,м
"Корякин, В. Д.",Круговорот,"Повесть, рассказы",1984,30000,NA,NA,1,NA,Воронеж,м
"Корякин, В. Д.","Перепелиная сеть",Рассказы,1982,15000,NA,1,NA,NA,Воронеж,м
"Космодемьянская, Л. Т.","Повесть о Зое и Шуре",NA,1983,200000,NA,1,NA,NA,Новосибирск,ж
"Космодемьянская, Л. Т.","Повесть о Зое и Шуре",NA,1983,50000,NA,NA,NA,NA,Улан-Удэ,ж
"Космодемьянская, Л. Т.","Повесть о Зое и Шуре",NA,1984,200000,NA,NA,NA,NA,NA,ж
"Костюковский, Б. А.","Поездка к солнцу; (Куда прячется солнце)",Повести,1984,100000,1,NA,NA,NA,NA,м
"Костяной, С. П.","Операция «Алфавит»",Повесть,1984,65000,NA,1,1,NA,Киев,м
"Котовщикова, А. А.","Бабушка, будь моей дочкой!",Повести,1983,150000,1,NA,NA,NA,NA,ж
"Кощевая, Е. Н.","Повесть о сыне",NA,1984,200000,NA,NA,NA,NA,NA,ж
"Кравцова, Н. Ф.",Повести,Избранное,1982,100000,NA,NA,1,NA,NA,ж
"Крапивин, В. П.","В ночь большого прилива","Повести и рассказы",1983,100000,NA,1,1,NA,NA,м
"Крапивин, В. П.","Журавленок и молнии","Повесть, роман",1983,75000,NA,1,1,NA,Свердловск,м
"Крапивин, В. П.","Мальчик со шпагой",Роман,1984,100000,1,1,NA,NA,Киев,м
"Крапивин, В. П.","Тврое с площади Карронад",Повесть,1982,100000,1,NA,NA,NA,NA,м
"Крапивин, С. П.; Крапивин, В. П.","Алые перья стрел",Повести,1984,100000,NA,1,1,NA,Свердловск,мм
"Красильников, Н. Н.","Перо синей птицы","Маленькая повесть и рассказы",1982,30000,NA,1,1,NA,Ташкент,м
"Краснер, В. Г.","Дневник, который не был написан",Повесть,1982,100000,1,NA,NA,NA,Алма-Ата,м
"Краснов, Н. С.","Утренний свет",Повесть,1983,300000,1,NA,NA,NA,Краснодар,м
"Крестинский, А. А.","Мальчики из блокады","Рассказы и повесть",1983,100000,NA,1,1,NA,NA,м
"Кривин, Ф. Д.","Упрямый горизонт",NA,1982,100000,1,NA,NA,NA,NA,м
"Крицкий, В. С","Кири хранит тайну",Рассказы,1984,15000,1,NA,NA,NA,Владивосток,м
"Крупаткин, Б. Л.","Легенда о корабле","Повесть, рассказы",1984,20000,NA,NA,1,NA,Свердловск,м
"Крутовская, Е. А",Дикси,Рассказы,1984,300000,1,NA,NA,NA,NA,ж
"Кршижановская, Е. И.","Всадники, Артюша и другие партнеры",Рассказы,1984,150000,1,NA,NA,NA,NA,ж
"Крымов, Ю. С.","Танкер «Дербент»",Повесть,1982,100000,NA,NA,NA,NA,NA,м
"Крымов, Ю. С.","Танкер «Дербент»",Повесть,1984,100000,NA,NA,1,NA,Кишинев,м
"Кудрявцев, В. К.",Князек,Рассказы,1982,50000,1,NA,NA,NA,Йошкар-Ола,м
"Кузнецова, А. А.","Собрание сочинений",NA,1982,100000,NA,NA,1,NA,NA,ж
"Кузнецова, А. А.","Собрание сочинений",NA,1983,100000,NA,NA,1,NA,NA,ж
"Кузнецова, А. А.","Собрание сочинений",NA,1984,100000,NA,NA,1,NA,NA,ж
"Кузнецова, А. А.","Земной поклон",Повесть,1982,50000,NA,NA,1,NA,NA,ж
"Кузьмин, Л. И.","Вот кому наше спасибо!","Рассказы и стихи",1984,100000,1,NA,NA,NA,Пермь,м
"Кузьмин, Л. И.","Малые Звоны","Повести и расскащы",1983,100000,1,NA,NA,NA,NA,м
"Кузьмин, Л. И.","Серебряная труба",Рассказы,1983,250000,1,NA,NA,NA,NA,м
"Кузьмин, Л. И.","Чистый след горностая","Повесть. Рассказы",1984,30000,NA,1,NA,NA,Пермь,м
"Кузьмин, Н. П.","Где найдешь, где потеряешь",Повесть,1983,100000,NA,1,1,NA,NA,м
"Кузьмин, Н. П.","Кто сильней себя",Повесть,1982,150000,1,NA,NA,NA,NA,м
"Куклин, Г. О.",Игренька,Рассказ,1983,1500000,1,NA,NA,NA,NA,м
"Куклин, Л. В.","Операция «Снег»",Рассказы,1984,100000,NA,1,1,NA,NA,м
"Кулешов, А. П.",Унижение,Роман,1984,100000,NA,NA,1,NA,NA,м
"Куликов, А. П.","Грибной дождь",NA,1984,100000,1,NA,NA,NA,NA,м
"Кундышева, Э. А.","У меня к тебе одна просьба…",Рассказы,1984,100000,NA,1,1,NA,NA,ж
"Кутуй, Р.","Рыжики в июле",Рассказы,1984,75000,NA,1,1,NA,NA,м
"Лаврентьев, М. И.","Кузьма Иваныч и капитан",Рассказы,1982,100000,1,NA,NA,NA,Куйбышев,м
"Лавреньев, Б. А.","Разлом; (Сорок первый)","Пьеса, рассказ",1983,200000,NA,NA,NA,NA,NA,м
"Лавреньев, Б. А.","Сорок первый",Повесть,1982,200000,NA,NA,NA,NA,NA,м
"Лавреньев, Б. А.","Сорок первый",Рассказ,1982,100000,NA,1,1,NA,NA,м
"Лагунов, К. Я","Здравствуй, тюменская нефть",NA,1982,150000,1,NA,NA,NA,NA,м
"Лебедев, В. А.","Розовая птица",Рассказы,1983,150000,1,NA,NA,NA,NA,м
"Левинзон, Г. А.","Прощание с Дербервилем, или Необъяснимые поступки",Повесть,1982,75000,NA,1,1,NA,NA,м
"Леденцов, Н.И.","Почему я снегирь",NA,1982,50000,1,NA,NA,NA,NA,м
"Лезинский, М. Л.; Эскин, Б. М.","Живи, Вилор!",Повесть,1983,100000,NA,NA,NA,NA,NA,м
"Лейкин, А. Л.","Флота лейтенанты",Повесть-хроника,1982,100000,NA,1,1,NA,NA,м
"Ленч, Л. С.","Чанг, сын Багиры",Рассказы,1983,150000,1,NA,NA,NA,NA,м
"Леонов, А. Д.","За поворотом перекресток",Повести,1984,100000,NA,1,1,NA,NA,м
"Леонов, А. Д.","Своими руками","Рассказы и повесть",1982,150000,1,NA,NA,NA,NA,м
"Леонов, В. Н.","Мамин сын; (Грушевый чертенок)",Повести,1983,75000,NA,1,1,NA,NA,м
"Леонов, Ю. Н.","Желуди для красной конницы",Рассказы,1983,65000,NA,NA,NA,NA,NA,м
"Ливеровский, А. А.","Тихий берег Лебяжьего, или Приключения загольного бека",Повесть,1984,75000,NA,1,NA,NA,Кемерово,м
"Липатов, В. В.","И это все о нем",Роман,1984,150000,NA,NA,NA,NA,NA,м
"Литвинов, В. В.","Встреча в снегу","Рассказы. Стихотворения",1983,100000,NA,NA,NA,NA,NA,м
"Лиханов, А. А.","Крутые горы",Повесть,1983,100000,1,NA,NA,NA,NA,м
"Лиханов, А. А.","Магазин ненаглядных пособий",Повести,1984,100000,1,1,NA,NA,NA,м
"Лиханов, А. А.","Мой генерал","Роман для детей",1982,100000,1,NA,NA,NA,NA,м
"Лиханов, А. А.","Мой генерал","Роман для детей",1983,300000,1,NA,NA,NA,NA,м
"Лиханов, А. А.",Обман,"Роман и повести",1983,100000,NA,NA,1,NA,NA,м
"Лиханов, А. А.",Повести,NA,1982,100000,NA,1,1,NA,NA,м
"Лиханов, А. А.","Семейные обстоятельство",Трилогия,1982,90000,NA,1,1,NA,Минск,м
"Лихачева, З. А.","Танец Горностая",Рассказы,1982,30000,NA,1,NA,NA,Магадан,м
"Ллебедев, Е. В.","Настоящий человек Илко",Повесть,1983,50000,1,NA,NA,NA,Свердловск,м
"Лобачев, В. К.","И печатью скреплено: (Путешествие в 907 год)",Повесть,1983,100000,NA,1,NA,NA,NA,м
"Логинов, Д. П.","Большерецкие беглецы",Повесть,1984,30000,NA,1,NA,NA,Владивосток,м
"Логунов, А. А.","Ключевые жаворонки",Рассказы,1982,100000,NA,1,NA,NA,NA,м
"Лоскутов, М. П.","Тринадцатый караван","Повесть и рассказы",1984,100000,NA,NA,1,NA,NA,м
"Луговская, Т. А.","Я помню","Повесть о детстве",1983,100000,NA,NA,1,NA,NA,ж
"Лутков, Г. Я.","Я рисаую паровозы",Рассказы,1983,150000,1,NA,NA,NA,Воронеж,м
"Лушников, Л. А.","Синме журавли",Повесть,1984,15000,NA,1,NA,NA,Уфа,м
"Ляленков, В. Д.",Просека,Роман,1984,100000,NA,1,1,NA,NA,м
"Ляпидевский, А. В.",Челюскинцы,Рассказ,1983,150000,NA,NA,NA,NA,NA,м
"Лясота, Ю. Л.","В одной далекой стране",Сборник,1984,30000,NA,1,1,NA,Владивосток,м
"Максименко, Н. И.","Хлеб для фронта",Повести,1984,100000,1,NA,NA,NA,NA,м
"Максименко, Н. И.","Повесть о лесах",NA,1982,300000,NA,NA,NA,NA,NA,м
"Максимов, Ан. Н.",Подлетыши,Повесть,1983,30000,NA,NA,NA,NA,Хабаровск,м
"Максимов, Ан. Н.","Седые тальники","Повести и новеллы",1984,100000,NA,1,1,NA,NA,м
"Максимов, В. П.","Берег красных верб",Повесть,1982,100000,NA,NA,NA,NA,NA,м
"Малов, В. И.","Академия «Бисектриса»","Фантаст. Повесть",1982,75000,NA,1,1,NA,NA,м
"Малышев, А. В.","Если б у меня была сестра",Повести,1984,100000,NA,1,1,NA,NA,м
"Малышев, А. В.","Снова пел соловей","Повести и рассказы",1983,65000,NA,NA,NA,NA,Ярославль,м
"Мар, А.","День победы",Рассказы,1983,30000,NA,1,NA,NA,Ташкент,м
"Маркова, Е. Г.","… И тогда упадет звезда",Повести,1984,100000,NA,NA,NA,NA,NA,ж
"Маркова, Е. Г.",Подсолнух,"Повести. Очерки",1984,100000,NA,NA,1,NA,NA,ж
"Марысаев, Е. К.","Северные новеллы",NA,1984,100000,NA,1,1,NA,NA,м
"Маслов, В. С.",Восьминка,NA,1984,30000,NA,1,1,NA,Вологда,м
"Матвева, Л. Г.","Мы в пятом классе",Повесть,1982,100000,1,NA,NA,NA,NA,ж
"Матвеевский, А. И.","Равнение на знамя; (Тучи над городом)",NA,1984,15000,NA,NA,NA,NA,Севастополь,м
"Матханова, Н. А.","Чтобы в юрте горел огонь",Повесть,1983,50000,1,NA,NA,NA,Иркутск,ж
"Машкин, Г. Н.","От мала до велика",Повести,1982,50000,NA,1,1,NA,Иркутск,м
"Машкин, Г. Н.","Родительский день",Повесть,1983,75000,NA,NA,1,NA,NA,м
"Машкин, Г. Н.","Синее море, белый пароход",Повесть,1982,100000,NA,1,NA,NA,NA,м
"Медведев, В. В.","Димин дед Мороз",Рассказы,1984,100000,1,NA,NA,NA,NA,м
"Медведев, В. В.","Свадебный марш",Избранное,1983,200000,NA,NA,NA,NA,NA,м
"Мельников, Е. И.","Строим метро",Рассказы,1983,150000,1,NA,NA,NA,Новосибирск,м
"Мельникова, Т. Л.","13 историй из жизни Конькова",Рассказы,1982,30000,NA,1,NA,NA,NA,ж
"Меттер, И. М.",Мухтар,NA,1982,2100000,NA,1,1,NA,NA,м
