author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex
"Толстой, А.","Как ни в чем не бывало",Рассказы,1976,400000,1,0,0,,Хабаровск,м
"Томин, Ю.","Нынче все наоборот",Повесть,1977,100000,0,1,0,,Ленинград,м
"Томин, Ю.","Повесть об Атлантиде",Повесть,1976,100000,0,1,1,x,Ленинград,м
"Трескунов, С.","Записки пионера",Повесть,1976,150000,1,0,0,,Ленинград,м
"Тублин, В.","Гонки в сентябре",Повесть,1978,100000,0,1,1,,Ленинград,м
"Тублин, В.","Золотые яблоки гесперид",Повесть,1976,100000,0,1,1,,Ленинград,м
"Уварова, Л.","Близкие родственники",Рассказы,1976,75000,0,1,1,,Москва,ж
"Федоров, Н.","Напиши мне ответ","Повести и рассказы",1978,150000,1,0,0,,Ленинград,м
"Фингарет, С.","Друзья из Сары-Тепе",Повесть,1976,150000,1,0,0,,Ленинград,ж
"Фраерман, Р.","Дикая собака Динго, или Повесть о первой любви",Повесть,1978,100000,1,1,0,,Киев,м
"Фраерман, Р.",Непоседа,Рассказы,1977,150000,1,0,0,,Москва,м
"Фролов, В.","Что к чему ",Повесть,1977,100000,0,1,1,,Ленинград,м
"Фролов, Л.",Грузди-рыжики,Рассказы,1978,75000,0,1,0,,Москва,м
"Фролова, М.","Рассказы первоклассника",Повесть,1977,65000,1,0,0,,Киев,ж
"Фролова, М.","Современная девочка",Роман,1977,75000,0,0,1,,Москва,ж
"Фролова, М.","Счастье — оно какое?","Повести и рассказы",1977,75000,1,0,0,,Хабаровск,ж
"Хазанов, Ю.","Переходный возраст",Повесть,1977,65000,0,1,1,,Москва,м
"Цуприк, Н.","Здравствуйте, люди!","Повести и рассказы",1977,100000,1,1,0,,Новосибирск,ж
"Шатько, Е.","Первый горнист",Повесть,1977,75000,0,1,0,,Москва,м
"Шварц, М.","Димкина ракета",Повесть,1976,100000,1,1,0,,Свердловск,м
"Шефнер, В.","Круглая тайна",Повесть,1977,100000,0,1,1,,Ленинград,м
"Шим, Э.","Ребята с нашего двора",Повесть,1976,100000,1,1,0,,Ленинград,м
"Шкаровская, И.","Повести и рассказы","Повести и рассказы",1976,50000,1,1,0,,Киев,ж
"Шманкевич, А.",Колька-теоретик,Рассказы,1976,750000,1,0,0,,Москва,м
"Шорин, И.",Одногодки,Повесть,1978,150000,1,0,0,,Ленинград,м
"Шустров, Б.","Красно солнышко",Повесть,1978,75000,0,1,0,,Москва,м
"Эмден, Э.","Приключения маленького актера",Повесть,1976,100000,1,0,0,,Москва,ж
"Яковлев, Ю.","Балерина политотдела",Повесть,1977,100000,0,0,1,,Москва,м
"Яковлев, Ю.","Был настоящим трубачом","Повести и рассказы",1976,100000,1,0,0,,Москва,м
"Яковлев, Ю.","Девочки с Васильевского острова",Рассказы,1978,150000,1,0,0,,Москва,м
"Яковлев, Ю.","Мальчик с коньками",Рассказы,1978,750000,1,0,0,,Москва,м
"Яковлев, Ю.","У человека должна быть собака",Рассказы,1977,100000,0,1,0,,Москва,м
