author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex,lastname,ntitle
"Голодный, Ц.",Какое оно - счастье?,Повесть,1963-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,м,Голодный,какое оно счастье
"Голосовкер, Я.",Сказание о кентавре Хироне,Сказки,1961-01-01,80000,FALSE,FALSE,TRUE,TRUE,Москва,м,Голосовкер,сказание о кентавре хироне
"Голубев, Ф.",Ведьмино кольцо,Рассказы,1965-01-01,15000,TRUE,NA,NA,NA,Воронеж,м,Голубев,ведьмино кольцо
"Голубев, Ф.",Димкин перевоз,Рассказы,1962-01-01,25000,TRUE,TRUE,FALSE,FALSE,Курск,м,Голубев,димкин перевоз
"Голубев, Ф.",Сын партизана,рассказы,1971-01-01,30,TRUE,TRUE,NA,NA,Воронеж,м,Голубев,сын партизана
"Голубева, А.",Клаша Сапожкова,Повесть,1954-01-01,75000,FALSE,TRUE,FALSE,FALSE,Ленинград,ж,Голубева,клаша сапожкова
Голубева А.,Клаша Сапожникова,Повесть,1938-01-01,25000,NA,TRUE,NA,NA,М.-Л.,ж,Голубева,клаша сапожникова
Голубева А.,Мальчик из Уржума,Повесть,1936-01-01,50000,NA,TRUE,NA,NA,М.-Л.,ж,Голубева,мальчик из уржума
"Голубева, А.",Рассказы о Сереже Кострикове,NA,1966-01-01,100000,TRUE,NA,NA,NA,Ленинград,ж,Голубева,рассказы о сереже кострикове
Голубов С.,Дядя Ипат и чайка,Рассказы,1946-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Голубов,дядя ипат и чайка
"Голубов, С.",Из искры пламя,NA,1950-01-01,50000,FALSE,TRUE,FALSE,FALSE,Mосква; Ленинград,м,Голубов,из искры пламя
"Голубов, С.","Снимем, товарищи, шапки",Повесть,1965-01-01,100000,NA,TRUE,NA,NA,Москва,м,Голубов,снимем товарищи шапки
"Голышкин, В.",Как началась весна,Повесть,1964-01-01,150000,TRUE,NA,NA,NA,Москва,м,Голышкин,как началась весна
"Голышкин, В.",Красные следопыты,повести и рассказы,1970-01-01,100,NA,TRUE,NA,NA,Москва,м,Голышкин,красные следопыты
"Голышкин, В.",Солнечные часы,рассказ,1970-01-01,300,NA,NA,NA,NA,Москва,м,Голышкин,солнечные часы
"Голышкин, В.",Сухарики,рассказ,1965-01-01,200000,NA,NA,NA,NA,Москва,м,Голышкин,сухарики
"Голышкин, В.",Улица становится нашей,Рассказ,1964-01-01,65000,NA,TRUE,NA,NA,Москва,м,Голышкин,улица становится нашей
"Голышкин, В.",Яблоки,NA,1971-01-01,150,TRUE,NA,NA,NA,Москва,м,Голышкин,яблоки
"Гольдберг, И.",Петька шевелит мозгами,NA,1966-01-01,15000,NA,NA,NA,NA,Иркутск,NA,Гольдберг,петька шевелит мозгами
"Голявкин, В.",Короткие повести,повести,1970-01-01,100,TRUE,NA,NA,NA,Ленинград,м,Голявкин,короткие повести
"Голявкин, В.",Наши с Вовкой разговоры,NA,1960-01-01,215000,TRUE,FALSE,FALSE,NA,Ленинград,М,Голявкин,наши с вовкой разговоры
"Голявкин, В.",Полосы на окнах,повесть,1971-01-01,100,TRUE,NA,NA,NA,Ленинград,м,Голявкин,полосы на окнах
"Голявкин, В.",Тетрадки под дождём,NA,1959-01-01,11500,TRUE,FALSE,FALSE,NA,Ленинград,М,Голявкин,тетрадки под дождем
Гонимов И.А.,Шахтарчук,Повесть,1937-01-01,20000,NA,TRUE,NA,NA,Харьков-Одесса,м,Гонимов,шахтарчук
"Гончаров, К.",В шторм,NA,1957-01-01,20000,FALSE,TRUE,TRUE,TRUE,Пенза,м,Гончаров,в шторм
"Гончаров, Ю.",Ирина,Рассказ,1954-01-01,30000,FALSE,TRUE,TRUE,FALSE,Воронеж,м,Гончаров,ирина
"Гончаров, И. А",Обрыв,NA,1949-01-01,50000,FALSE,FALSE,TRUE,FALSE,Ленинград,м,Гончаров,обрыв
"Гончаров, Ю.",Рождение солдата,Рассказ,1953-01-01,15000,FALSE,FALSE,TRUE,FALSE,Воронеж,м,Гончаров,рождение солдата
"Гор, Г.",Неизвестный ключ,Повесть,1949-01-01,30000,FALSE,FALSE,TRUE,FALSE,Mосква; Ленинград,м,Гор,неизвестный ключ
Гор Г.,Остров будет открыт,Повесть,1946-01-01,30000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Гор,остров будет открыт
"Гора, Г.",Друзья,Повесть,1950-01-01,45000,FALSE,TRUE,FALSE,FALSE,Ставрополь,м,Гора,друзья
Горбатов Б.,Игнат несогласный,Отрывок из повести,1946-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Горбатов,игнат несогласный
"Горбов, Е.",Братья Бесфамильные,Рассказы,1961-01-01,100000,FALSE,TRUE,TRUE,FALSE,Орел,м,Горбов,братья бесфамильные
"Горбов, Е.",Братья Бесформальные,Рассказы,1950-01-01,15000,FALSE,TRUE,FALSE,FALSE,Орел,м,Горбов,братья бесформальные
"Горбовцев, М.",Андрейка-партизан,Повести,1963-01-01,30000,FALSE,TRUE,FALSE,FALSE,Курск,м,Горбовцев,андрейка партизан
"Горбовцев, М.",Мишкино детсво,NA,1949-01-01,30000,FALSE,TRUE,TRUE,FALSE,Mосква; Ленинград,м,Горбовцев,мишкино детсво
"Горбовцев, М.",Мишкино детство,Повесть,1954-01-01,75000,FALSE,TRUE,TRUE,FALSE,Челябинск,м,Горбовцев,мишкино детство
"Горбовцев, М.",Повести,NA,1955-01-01,30000,FALSE,TRUE,FALSE,NA,Курск,м,Горбовцев,повести
"Горбунов, Н.",Витька-тренер,NA,1956-01-01,30000,TRUE,TRUE,FALSE,NA,Новосибирск,м,Горбунов,витька тренер
"Горбунов, Д.",Егорка Богатырев. Страницы жизни питерского мальчика,NA,1965-01-01,30000,NA,TRUE,NA,NA,Ярославль,м,Горбунов,егорка богатырев страницы жизни питерского мальчика
"Горлецкий, Л.",Граница,Повесть и рассказ,1964-01-01,65000,NA,TRUE,TRUE,NA,Москва,м,Горлецкий,граница
"Горобцов, М.",Косой барабанщик,Рассказы,1965-01-01,50000,TRUE,NA,NA,NA,Воронеж,м,Горобцов,косой барабанщик
"Горобцов, М.",Мишкино детство,Повесть,1963-01-01,100000,TRUE,NA,NA,NA,Курск,м,Горобцов,мишкино детство
"Горохов, М.",Гришина удача,NA,1955-01-01,30000,FALSE,TRUE,FALSE,NA,Кострома,м,Горохов,гришина удача
"Горская, А.",Надин сон,NA,1955-01-01,25000,TRUE,TRUE,FALSE,NA,Владивосток,ж,Горская,надин сон
"Горулев, Н.",Друзья-товарищи,NA,1957-01-01,50000,FALSE,FALSE,TRUE,NA,Минск,м,Горулев,друзья товарищи
"Горышин, Г.",Фиорд Одьба,Рассказы,1961-01-01,50000,FALSE,TRUE,TRUE,FALSE,Ленинград,м,Горышин,фиорд одьба
"Горький, М.",В людях,NA,1949-01-01,50000,FALSE,FALSE,TRUE,FALSE,Mосква; Ленинград,м,Горький,в людях
"Горький, М.",Враги,Сцены,1953-01-01,100000,FALSE,FALSE,TRUE,FALSE,Ташкент,м,Горький,враги
"Горький, М.",Горький - детям,"Рассказы и письма, сборник",1962-01-01,100000,FALSE,TRUE,TRUE,FALSE,Москва,м,Горький,горький детям
"Горький, М.",Дед Архип и Ленька,Рассказ,1953-01-01,30000,FALSE,TRUE,FALSE,FALSE,Баку,м,Горький,дед архип и ленька
"Горький, М.",Дедтство Ильи,Рассказы,1964-01-01,300000,TRUE,NA,NA,NA,Москва,м,Горький,дедтство ильи
"Горький, М.",Дело Артамоновых,Роман,1953-01-01,20000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Горький,дело артамоновых
"Горький, М.",Детство,Повесть,1953-01-01,75000,FALSE,FALSE,TRUE,FALSE,Киев,м,Горький,детство
"Горький, М.",Детство Ильи,NA,1956-01-01,25000,FALSE,TRUE,FALSE,NA,Минск,м,Горький,детство ильи
"Горький, М.",Егор Булычев и другие,NA,1965-01-01,75000,NA,NA,NA,NA,Москва,м,Горький,егор булычев и другие
"Горький, М.",Избранные рассказы и очерки,Избранные очерки и очерки,1953-01-01,50000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Горький,избранные рассказы и очерки
"Горький, М.",Как я учился,NA,1949-01-01,50000,FALSE,TRUE,TRUE,FALSE,Mосква; Ленинград,м,Горький,как я учился
"Горький, М.",Макар Чудра,рассказы,1970-01-01,300,NA,TRUE,NA,NA,Москва,м,Горький,макар чудра
"Горький, М.",Макар Чудра и другие рассказы,Рассказы,1964-01-01,200000,NA,NA,NA,NA,Москва,м,Горький,макар чудра и другие рассказы
"Горький, М.",Мальчики,Рассказы,1954-01-01,50000,FALSE,TRUE,FALSE,FALSE,Баку,м,Горький,мальчики
"Горький, М.",Мать,Роман,1953-01-01,40000,FALSE,FALSE,TRUE,FALSE,Минск,м,Горький,мать
"Горький, М.",Папе,NA,1950-01-01,70000,TRUE,TRUE,FALSE,FALSE,Mосква; Ленинград,м,Горький,папе
"Горький, М.",Пепе,Сказка,1962-01-01,3000,FALSE,TRUE,FALSE,FALSE,Фрунзе,м,Горький,пепе
"Горький, М.",Повести и рассказы,NA,1949-01-01,28000,FALSE,TRUE,FALSE,FALSE,Киев,м,Горький,повести и рассказы
"Горький, М.",Ранние рассказы,NA,1971-01-01,50,NA,NA,NA,NA,Москва,м,Горький,ранние рассказы
"Горький, М.",Рассказы,Рассказы,1962-01-01,2000,FALSE,TRUE,FALSE,FALSE,Душанбе,м,Горький,рассказы
"Горький, М.",Сказки об Италии,Повесть,1962-01-01,85000,FALSE,TRUE,TRUE,FALSE,Москва,м,Горький,сказки об италии
"Горький, М.",Старуха Изергиль,NA,1970-01-01,300,NA,NA,NA,NA,Москва,м,Горький,старуха изергиль
"Горький, М.",Челкаш,рассказы,1970-01-01,30,NA,NA,NA,NA,Саранск,м,Горький,челкаш
"Горюнов, И.",Красное число,рассказы,1971-01-01,50,TRUE,NA,NA,NA,Куйбышев,м,Горюнов,красное число
"Гофф, И.",Я-Тайга,Повесть,1950-01-01,30000,FALSE,FALSE,TRUE,FALSE,Mосква; Ленинград,ж,Гофф,я тайга
"Гравишкис, Вл.",Большое испытание Серёжки Мерсенёва,NA,1955-01-01,15000,FALSE,TRUE,FALSE,NA,Челябинск,м,Гравишкис,большое испытание сережки мерсенева
"Граевский, А.",На север!,Повесть,1962-01-01,50000,FALSE,TRUE,FALSE,FALSE,Пермь,м,Граевский,на север
"Граевский, А.",Поиски знаменитостей,NA,1957-01-01,25000,FALSE,TRUE,FALSE,NA,Пермь,м,Граевский,поиски знаменитостей
"Граевский, А.",Пора выходить на старт,Рассказы,1962-01-01,30000,FALSE,TRUE,FALSE,FALSE,Пермь,м,Граевский,пора выходить на старт
"Граевский, А.",Украденный рекорд,Рассказы,1966-01-01,30000,NA,TRUE,NA,NA,Свердловск,м,Граевский,украденный рекорд
Грачёв А.,Тайна Красного озера,NA,1948-01-01,15000,FALSE,FALSE,TRUE,FALSE,Хабаровск,м,Грачев,тайна красного озера
"Гребенников, С.; Добронравов, Н.",Третий не лишний,повесть,1971-01-01,100,NA,NA,NA,NA,Москва,м;м,Гребенников,третий не лишний
"Гребнев, Г.",Пропавшее сокровище. Мир иной,Повести,1961-01-01,215000,FALSE,TRUE,TRUE,FALSE,Москва,м,Гребнев,пропавшее сокровище мир иной
"Греков, А.",Мои товарищи,NA,1960-01-01,85000,FALSE,TRUE,FALSE,NA,Москва,М,Греков,мои товарищи
"Григорович, Д. В.",Антон-горемыка,Повесть,1942-01-01,50000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Григорович,антон горемыка
Григорьев С.Т.,Берко-кантонист,Повесть,1933-01-01,20000,NA,TRUE,NA,NA,М.,м,Григорьев,берко кантонист
"Григорьев, Н.",Бронепоезд Гандзя,Повесть,1965-01-01,100000,NA,TRUE,TRUE,NA,Ленинград,м,Григорьев,бронепоезд гандзя
"Григорьев, И.",Детские рассказы,NA,1940-01-01,10000,TRUE,TRUE,FALSE,FALSE,Краснодар,м,Григорьев,детские рассказы
"Григорьев, Н.",История одного ястреба,Рассказ-быль,1965-01-01,300000,TRUE,NA,NA,NA,Москва,м,Григорьев,история одного ястреба
"Григорьев, С.",Красный бакен,рассказ,1971-01-01,500,TRUE,NA,NA,NA,Москва,м,Григорьев,красный бакен
"Григорьев, Н.",Ленинский броневик,повесть,1970-01-01,75,NA,TRUE,NA,NA,Ленинград,м,Григорьев,ленинский броневик
Григорьев С.Т.,Мальчий бунт,Повесть,1933-01-01,20300,NA,TRUE,NA,NA,М.,м,Григорьев,мальчий бунт
"Григорьев, Н. Ф.",На зеленой улице,Рассказы,1950-01-01,45000,FALSE,TRUE,TRUE,FALSE,Mосква; Ленинград,м,Григорьев,на зеленой улице
"Григорьев, Н.",Наш бронепоезд,NA,1964-01-01,150000,NA,NA,NA,NA,Ленинград,м,Григорьев,наш бронепоезд
"Григорьев, Н.",Несносный Фаддей,Рассказы,1963-01-01,65000,FALSE,TRUE,TRUE,FALSE,Ленинград,м,Григорьев,несносный фаддей
"Григорьев, Н.",Рассказы,NA,1966-01-01,50000,NA,TRUE,TRUE,NA,Ленинград,м,Григорьев,рассказы
"Григорьев, о.",Чудаки,NA,1971-01-01,100,NA,NA,NA,NA,Ленинград,м,Григорьев,чудаки
"Григорьева, Р.",Крестьянский сын,повесть,1970-01-01,75,NA,TRUE,TRUE,NA,Москва,ж,Григорьева,крестьянский сын
"Гринберг, А.",В семье Ульяновых,NA,1957-01-01,115000,FALSE,TRUE,FALSE,NA,Москва,ж,Гринберг,в семье ульяновых
"Гринин, М.",Параход идет в Ростов,повесть,1971-01-01,150,TRUE,NA,NA,NA,Москва,м,Гринин,параход идет в ростов
Гриц Т.,Меткие стрелки,NA,1948-01-01,30000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Гриц,меткие стрелки
"Гриценко, Т.",У старой часовни,повесть,1970-01-01,30,NA,TRUE,NA,NA,Воронеж,ж,Гриценко,у старой часовни
"Громова, А.",Поединок с собой,Науч-фантастич. роман,1963-01-01,115000,FALSE,FALSE,TRUE,FALSE,Москва,м,Громова,поединок с собой
Гроссман В.С.,Степан Кольчугин,Повесть,1937-01-01,25300,NA,NA,TRUE,NA,М.-Л.,м,Гроссман,степан кольчугин
Гроссман В.,Сын комиссара,NA,1946-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Гроссман,сын комиссара
Гроссман В.С.,Юность Кольчугина,Повесть,1939-01-01,25000,NA,NA,TRUE,NA,М.-Л.,м,Гроссман,юность кольчугина
"Груевич, Г.",Пленники астероида,Науч-фантастич. повести и рассказы,1962-01-01,65000,FALSE,TRUE,TRUE,FALSE,Москва,м,Груевич,пленники астероида
"Грязнов, Б.",Возвращение,NA,1955-01-01,30000,TRUE,TRUE,FALSE,NA,Москва,м,Грязнов,возвращение
"Губарев, В.",Всегда готов!,Пионерские повести,1953-01-01,30000,FALSE,TRUE,FALSE,FALSE,Москва,м,Губарев,всегда готов
Губарев В.,Дружба,NA,1951-01-01,20000,FALSE,TRUE,FALSE,TRUE,Омск,м,Губарев,дружба
Губарев В.,Павлик Морозов,Повесть,1947-01-01,45000,FALSE,TRUE,FALSE,FALSE,Москва,м,Губарев,павлик морозов
"Губарев, В.",Путешествие на утреннюю звезду,Повесть-сказка,1961-01-01,50000,FALSE,TRUE,FALSE,FALSE,Москва,м,Губарев,путешествие на утреннюю звезду
"Губарев, В.",Сын.Повесть о славном пионере Павлике Морозове,NA,1940-01-01,25000,NA,NA,NA,TRUE,Москва,м,Губарев,сынповесть о славном пионере павлике морозове
"Губарев, В.",Трое на острове,NA,1959-01-01,115000,TRUE,FALSE,FALSE,NA,Москва,М,Губарев,трое на острове
"Гулиа, Г.",Чудесный день,Рассказы,1953-01-01,30000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Гулиа,чудесный день
Гумилевский Л.,Железная дорога,NA,1946-01-01,25000,FALSE,FALSE,TRUE,TRUE,Москва,м,Гумилевский,железная дорога
"Гуро, И.","В добрый путь, Кумрыниса!",Повесть,1950-01-01,45000,FALSE,TRUE,TRUE,FALSE,Mосква; Ленинград,ж,Гуро,в добрый путь кумрыниса
"Гуро, И.",Мужской разговор,Рассказ,1966-01-01,100000,NA,NA,NA,NA,Москва,ж,Гуро,мужской разговор
"Гуро, И.",На красный свет,Рассказ,1964-01-01,75000,NA,TRUE,TRUE,NA,Москва,ж,Гуро,на красный свет
"Гуро, И.",Полезное занятие,Рассказ,1965-01-01,100000,TRUE,NA,NA,NA,Москва,ж,Гуро,полезное занятие
"Гуро, И.",Ранний свет зимою,Повесть,1966-01-01,50000,NA,TRUE,TRUE,NA,Новосибирск,ж,Гуро,ранний свет зимою
"Гуро, И.",Ты уже взрослый,Рассказы,1962-01-01,115000,FALSE,TRUE,TRUE,FALSE,Москва,ж,Гуро,ты уже взрослый
"Гурунц, Л.",Золотое утро,Повесть,1953-01-01,30000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Гурунц,золотое утро
"Гурунц, Л.",Сестра,Рассказы,1942-01-01,4000,FALSE,TRUE,TRUE,FALSE,Баку,м,Гурунц,сестра
"Гусев, А.",Выстрел в землянке,Повесть,1962-01-01,100000,FALSE,TRUE,FALSE,FALSE,Томск,м,Гусев,выстрел в землянке
"Гусев, А.",Мальчишки,Повесть,1965-01-01,30000,NA,TRUE,NA,NA,Новосибирск,м,Гусев,мальчишки
"Гусев, А.",Снег прячет следы,Рассказ,1963-01-01,30000,FALSE,TRUE,FALSE,FALSE,Томск,м,Гусев,снег прячет следы
Гусев А.,Три беседы. Красное знамя. Красный галстук. Пионерское слово,NA,1948-01-01,50000,FALSE,TRUE,FALSE,FALSE,Москва,м,Гусев,три беседы красное знамя красный галстук пионерское слово
"Гуссаковская, О.","Повесть о последней, ненайденной земле",повести,1970-01-01,75,NA,NA,TRUE,NA,Москва,ж,Гуссаковская,повесть о последней ненайденной земле
"Гущин, Н.",По следу,Рассказы,1961-01-01,30000,TRUE,TRUE,FALSE,FALSE,Петрозаводск,м,Гущин,по следу
"Давида, Х.",Жила в Ташкенте девочка,повесть,1970-01-01,75,NA,TRUE,NA,NA,Москва,ж,Давида,жила в ташкенте девочка
"Давидова, Х.",Жила в Ташкенте девочка,Повесть,1963-01-01,15000,FALSE,TRUE,FALSE,FALSE,Ташкент,ж,Давидова,жила в ташкенте девочка
"Давыдов, З.",Из Гощи гость,NA,1940-01-01,25000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Давыдов,из гощи гость
"Давыдов, Ю.",Капитаны ищут путь. Иди полным ветром.,Повести,1966-01-01,50000,NA,NA,NA,NA,Москва,м,Давыдов,капитаны ищут путь иди полным ветром
"Давыдов, Ю.","Лелишна из третьего подъезда, или повесть о доброй девочке ...",Повесть,1965-01-01,100000,NA,TRUE,NA,NA,Пермь,м,Давыдов,лелишна из третьего подъезда или повесть о доброй девочке 
"Давыдов, Ю.",Новое небо,Повесть,1961-01-01,62000,FALSE,TRUE,TRUE,FALSE,Москва,м,Давыдов,новое небо
"Давыдов, С.",Путаный след,Повесть,1966-01-01,65000,NA,TRUE,NA,NA,Ленинград,м,Давыдов,путаный след
"Давыдов, И.",Ребята с нашего двора,NA,1959-01-01,15000,TRUE,FALSE,FALSE,NA,Пенза,М,Давыдов,ребята с нашего двора
"Давыдов, З.",Русские робинзоны (Беруны),Повесть,1940-01-01,10000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Давыдов,русские робинзоны беруны
"Давыдычев, Л.","Лелишна из третьего подъезда, или Повесть о доброй девочке, храбром мальчике, злой девочке, укротителей львлв, двоичнике, по прозвищу Пара, смешном милиционере и других интересных личностях, перечислить которые в названии нет никакой возможности, потому что оно и так получилось слишком длинным",NA,1970-01-01,150,TRUE,NA,NA,NA,Москва,м,Давыдычев,лелишна из третьего подъезда или повесть о доброй девочке храбром мальчике злой девочке укротителей львлв двоичнике по прозвищу пара смешном милиционере и других интересных личностях перечислить которые в названии нет никакой возможности потому что оно и так получилось слишком длинным
"Давыдычев, Л.","Многотрудная, полная нвзгод и опастностей жизнь Ивана Семенова, второклассника и второгодника, написанная на основе личного наблюдения автора и рассказов, которые он слышал от участников излагаемых событий, а также некоторая доля фантазии",повесть,1970-01-01,100,TRUE,NA,NA,NA,Москва,м,Давыдычев,многотрудная полная нвзгод и опастностей жизнь ивана семенова второклассника и второгодника написанная на основе личного наблюдения автора и рассказов которые он слышал от участников излагаемых событий а также некоторая доля фантазии
"Дальний, Б.",Дикая утка. Трое отважных,Повести,1965-01-01,50000,NA,TRUE,NA,NA,Воронеж,м,Дальний,дикая утка трое отважных
"Дальний, Б.",На границе,Рассказы,1962-01-01,15000,FALSE,TRUE,TRUE,FALSE,Воронеж,м,Дальний,на границе
"Дальний, Б.",Танюшин отпуск,NA,1956-01-01,25000,TRUE,TRUE,FALSE,NA,Воронеж,м,Дальний,танюшин отпуск
"Дальний, Б.",Трое отважных,Повесть,1954-01-01,30000,FALSE,TRUE,FALSE,FALSE,Воронеж,м,Дальний,трое отважных
"Данилевская, Н.",Судьба музыканта,Повесть,1963-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,ж,Данилевская,судьба музыканта
"Данилевская ,Н.","Тайна ""каменного кольца""",Повесть,1965-01-01,65000,NA,TRUE,TRUE,NA,Москва,ж,Данилевская,тайна каменного кольца
"Данилов, В.",Лесные тайны,Рассказы,1964-01-01,15000,NA,TRUE,NA,NA,Петрозаводск,м,Данилов,лесные тайны
"Данилов, И.",Лесные яблоки,повесть и рассказы,1970-01-01,75,NA,TRUE,NA,NA,Москва,м,Данилов,лесные яблоки
"Данилов, В.",Магелланы с берегов Неженки,Повесть,1966-01-01,30000,TRUE,NA,NA,NA,Петрозаводск,м,Данилов,магелланы с берегов неженки
"Данилов, В.",Мой брат защищал Ленинград,Пьеса,1953-01-01,1500,FALSE,TRUE,TRUE,FALSE,Якутск,м,Данилов,мой брат защищал ленинград
"Данько, Е.",Деревянные актеры,Повесть,1940-01-01,25000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Данько,деревянные актеры
"Дворецкий, И.",Младшие в семье,NA,1956-01-01,30000,FALSE,TRUE,TRUE,NA,Иркутск,м,Дворецкий,младшие в семье
"Дворкин, И.",День начинается утром,Повесть,1965-01-01,100000,TRUE,NA,NA,NA,Ленинград,м,Дворкин,день начинается утром
"Дворкин, И.",Обида,повесть,1971-01-01,100,TRUE,NA,NA,NA,Ленинград,м,Дворкин,обида
"Дворкин, И.",С парусом за спиной,Повести и рассказы,1966-01-01,100000,TRUE,NA,NA,NA,Ленинград,м,Дворкин,с парусом за спиной
"Дворцов, Н.",Дружба,NA,1955-01-01,15000,TRUE,FALSE,FALSE,NA,Барнаул,м,Дворцов,дружба
"Дворцов, Н.",Мы живем на Алтае,Повесть и рассказы,1953-01-01,30000,TRUE,TRUE,FALSE,FALSE,Барнаул,м,Дворцов,мы живем на алтае
"Дворцов, Н.",Наше счастье,Повесть,1954-01-01,30000,FALSE,TRUE,FALSE,FALSE,Барнаул,м,Дворцов,наше счастье
"Дворцов, Н.",Повести,NA,1956-01-01,15000,TRUE,FALSE,FALSE,NA,Барнаул,м,Дворцов,повести
"Дедов, Г. А.",Беглец,Повесть,1941-01-01,25000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Дедов,беглец
"Дедюхин, Б.",Боцман объявляет аврал,Повесть,1962-01-01,50000,TRUE,TRUE,FALSE,FALSE,Ю.-Сахалинск,м,Дедюхин,боцман объявляет аврал
"Декушенко, Ф.",Андрейкин поворот,Рассказы,1963-01-01,15000,FALSE,TRUE,FALSE,FALSE,Калинин,м,Декушенко,андрейкин поворот
"Дембо, Е.","Рассказы о ""Чайке""",NA,1965-01-01,200000,TRUE,NA,NA,NA,Москва,м,Дембо,рассказы о чайке
"Дементьев, А.",Зеленый шум,Рассказы,1963-01-01,30000,FALSE,TRUE,FALSE,FALSE,Челябинск,м,Дементьев,зеленый шум
"Дементьев, Н.",Первое письмо,Рассказы,1954-01-01,15000,FALSE,TRUE,FALSE,FALSE,Новосибирск,м,Дементьев,первое письмо
"Дементьев, А.",По следу,Рассказы,1953-01-01,15000,FALSE,TRUE,FALSE,FALSE,Челябинск,м,Дементьев,по следу
"Демиденко, М.",Приключения Альберта Козлова,роман,1971-01-01,50,NA,NA,TRUE,NA,Воронеж,м,Демиденко,приключения альберта козлова
"Демин, Г.",День за днем,NA,1956-01-01,15000,TRUE,FALSE,FALSE,NA,Астрахань,м,Демин,день за днем
"Демченко, А.",Горный цветок,Рассказы,1963-01-01,50000,FALSE,TRUE,FALSE,FALSE,Барнаул,м,Демченко,горный цветок
Джатиев Т.,Два друга,NA,1952-01-01,30000,FALSE,TRUE,FALSE,TRUE,Москва; Ленинград,м,Джатиев,два друга
"Дик, И.",В дебрях Кара-Бумбы,Повести и рассказы,1965-01-01,100000,TRUE,NA,NA,NA,Москва,м,Дик,в дебрях кара бумбы
"Дик, И.",В нашем классе,Повесть,1953-01-01,30000,TRUE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Дик,в нашем классе
"Дик, И.",Девчонки и мальчишки,NA,1960-01-01,115000,TRUE,TRUE,FALSE,NA,Москва,М,Дик,девчонки и мальчишки
"Дик, И.",Железная воля,Рассказы,1964-01-01,300000,TRUE,NA,NA,NA,Москва,м,Дик,железная воля
"Дик, И.",Мальчик и танк,повесть,1970-01-01,100,NA,TRUE,TRUE,NA,Москва,м,Дик,мальчик и танк
"Дик, И. И.",Огненный ручей,Повесть,1950-01-01,45000,TRUE,TRUE,FALSE,FALSE,Mосква; Ленинград,м,Дик,огненный ручей
"Дик, И.","Я, Вовка и мышь",Рассказы,1965-01-01,150000,TRUE,NA,NA,NA,Москва,м,Дик,я вовка и мышь
"Диков, Е.",Дети ветра,Повесть,1962-01-01,100000,TRUE,TRUE,FALSE,FALSE,Москва,м,Диков,дети ветра
"Диковский, С.",Патриоты,NA,1958-01-01,50000,FALSE,TRUE,FALSE,NA,Москва,М,Диковский,патриоты
"Диковский, С.","Приключения катера ""Смелый""",Рассказы,1949-01-01,30000,FALSE,TRUE,TRUE,FALSE,Mосква; Ленинград,м,Диковский,приключения катера смелый
"Дилактроская, Н.",Упрямая луковица,Повесть,1961-01-01,100000,FALSE,TRUE,TRUE,FALSE,Ленинград,ж,Дилактроская,упрямая луковица
"Димент, М.",КОстя-арсеналец,Рассказы,1966-01-01,13000,NA,TRUE,NA,NA,Фрунзе,м,Димент,костя арсеналец
"Динин, С.",Враг-невидимка,Рассказы,1945-01-01,5000,FALSE,TRUE,FALSE,TRUE,Москва,м,Динин,враг невидимка
Динин С.,Глоток воды,NA,1946-01-01,10000,FALSE,TRUE,FALSE,FALSE,Москва,м,Динин,глоток воды
Дитрих Г.С.,Казачата,Повесть,1932-01-01,30000,NA,TRUE,NA,NA,М.-Л.,м,Дитрих,казачата
"Длугач, В.; Романов, С.; Товаровский, М",тройка без тройки,Повесть,1966-01-01,50000,NA,NA,NA,NA,Москва,м;м;м,Длугач,тройка без тройки
"Длуголенский, Я.",Возчик первого класса,Повести,1965-01-01,100000,NA,TRUE,TRUE,NA,Ленинград,м,Длуголенский,возчик первого класса
"Дмитриев, Ю.",Егорка и красная звезда,Рассказы,1964-01-01,50000,NA,TRUE,NA,NA,Калининград,м,Дмитриев,егорка и красная звезда
"Дмитриев, Ю.",Зеленый патруль,Рассказы,1962-01-01,50000,TRUE,TRUE,FALSE,FALSE,Москва,м,Дмитриев,зеленый патруль
"Дмитриев, Ю.",Разведка,Рассказы,1965-01-01,165000,NA,TRUE,NA,NA,Москва,м,Дмитриев,разведка
