author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex,lastname,ntitle
"Румянцев, А.",Под алой звёздочкой,NA,1956-01-01,30000,TRUE,FALSE,FALSE,NA,Кострома,м,Румянцев,под алой звездочкой
"Румянцева, В.",Штаб на Двине,Рассказы,1972-01-01,100000,FALSE,TRUE,TRUE,FALSE,Ленинград,ж,Румянцева,штаб на двине
"Русанова, О.",Сестры,Повесть,1953-01-01,30000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,ж,Русанова,сестры
"Русов, Ю. Н.",У светлого ключа,Повесть,1982-01-01,30000,NA,TRUE,TRUE,NA,Йошкар-Ола,м,Русов,у светлого ключа
"Руссес, Т.",Мальчики,NA,1959-01-01,15000,FALSE,TRUE,FALSE,NA,Симферополь,М,Руссес,мальчики
"Руссков, Е.",Борьба,Повесть,1953-01-01,15000,FALSE,TRUE,FALSE,FALSE,Сталинград,м,Руссков,борьба
"Рутковский, В.",Аннушка,Повесть,1977-01-01,150000,TRUE,FALSE,FALSE,NA,Москва,м,Рутковский,аннушка
"Рутько, А. И.",Пленительная звезда,Трилогия,1984-01-01,100000,NA,TRUE,TRUE,NA,NA,м,Рутько,пленительная звезда
"Рутько, А.",Повесть о первом подвиге,NA,1960-01-01,200000,FALSE,TRUE,FALSE,TRUE,Москва,М,Рутько,повесть о первом подвиге
"Рутько, А.",Созвездие Надежды,Повесть,1977-01-01,50000,FALSE,TRUE,TRUE,NA,Москва,м,Рутько,созвездие надежды
"Рыбаков, А.",Бронзовая птица,NA,1958-01-01,50000,FALSE,TRUE,FALSE,NA,Минск,М,Рыбаков,бронзовая птица
"Рыбаков, А.",Выстрел,Повесть,1976-01-01,75000,FALSE,TRUE,TRUE,NA,Москва,м,Рыбаков,выстрел
"Рыбаков, А.",Записки Кроша,повести,1971-01-01,50,NA,NA,NA,NA,Москва,м,Рыбаков,записки кроша
"Рыбаков, А",Каникулы Кроша,повесть,1966-01-01,100000,NA,NA,TRUE,NA,Москва,м,Рыбаков,каникулы кроша
"Рыбаков, А.",Кортик,Повесть,1950-01-01,50000,FALSE,TRUE,FALSE,FALSE,Mосква; Ленинград,м,Рыбаков,кортик
"Рыбаков, А. Н.",Кортик; (Бронзовая птица; Выстрел),Трилогия,1982-01-01,100000,NA,TRUE,TRUE,NA,Саратов,м,Рыбаков,кортик бронзовая птица выстрел
"Рыбаков, А",Кортик. Бронзовая птица,повести,1966-01-01,100000,NA,TRUE,TRUE,NA,Москва,м,Рыбаков,кортик бронзовая птица
"Рыбаков, А.",Неизвестный солдат,повесть,1971-01-01,100,NA,NA,TRUE,NA,Москва,м,Рыбаков,неизвестный солдат
"Рыбаков, А.",Приключения Кроша,NA,1960-01-01,50000,FALSE,TRUE,FALSE,NA,Москва,М,Рыбаков,приключения кроша
"рыбакова, Р.",Вот какая девочка,Рассказ,1973-01-01,600000,NA,NA,NA,TRUE,Москва,ж,рыбакова,вот какая девочка
"Рыбалко, В. С.",Про Димку и Ромку,Рассказы,1980-01-01,100000,TRUE,FALSE,FALSE,FALSE,Куйбышев,м,Рыбалко,про димку и ромку
"Рыбко, Н.",Барабан зовет,Повести,1973-01-01,75000,NA,NA,NA,TRUE,Улан-Удэ,м,Рыбко,барабан зовет
"Рыбко, Н.",Мы - с Байкала,расскзы,1964-01-01,10000,NA,NA,NA,NA,Улан-Удэ,м,Рыбко,мы с байкала
"Рыбко, Н.",Первый шаг по земле,рассказы,1970-01-01,15,NA,TRUE,NA,NA,Улан-Удэ,м,Рыбко,первый шаг по земле
"Рыжаков, В.",Капка,Повесть,1972-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,м,Рыжаков,капка
"Рыжаков, В.",На рыбалке,Рассказы,1954-01-01,15000,FALSE,TRUE,FALSE,FALSE,Горький,м,Рыжаков,на рыбалке
"Рыжаков, В.","О Гриньке, о Саньке и немного о девчонках",повесть,1971-01-01,100,NA,TRUE,NA,NA,Москва,м,Рыжаков,о гриньке о саньке и немного о девчонках
"Рыжаков, В. С.",Первая гроза,Повести,1982-01-01,50000,NA,NA,NA,NA,Горький,м,Рыжаков,первая гроза
"Рыжаков, В. С.",Светлые сумерки,Повесть,1979-01-01,50000,FALSE,TRUE,TRUE,FALSE,Горький,м,Рыжаков,светлые сумерки
"Рыжаков, В.",Скупые годы,повесть,1971-01-01,30,NA,NA,NA,NA,Горький,м,Рыжаков,скупые годы
"Рыжаков, В.",Три повести,Повесть,1976-01-01,100000,TRUE,TRUE,FALSE,NA,Горький,м,Рыжаков,три повести
"Рыженко, И.",Разведчики,Повесть,1961-01-01,15000,FALSE,TRUE,FALSE,FALSE,Орджоникидзе,м,Рыженко,разведчики
"Рыжих, Н. П.",Бурное море,Повесть,1979-01-01,75000,FALSE,FALSE,TRUE,FALSE,Москва,м,Рыжих,бурное море
"Рыжих, Н. П.",Светлое море,Рассказы,1982-01-01,100000,TRUE,NA,NA,NA,NA,м,Рыжих,светлое море
"Рыжов, И.",Вратарь Сашка Катуков,рассказ,1970-01-01,100,NA,NA,NA,NA,Тула,м,Рыжов,вратарь сашка катуков
Рысс Е.,Воспитанник капитанов,NA,1951-01-01,30000,FALSE,TRUE,FALSE,TRUE,Москва; Ленинград,м,Рысс,воспитанник капитанов
Рысс Е.,Девочка ищет отца,Повесть,1946-01-01,30000,TRUE,FALSE,FALSE,FALSE,Москва; Ленинград,м,Рысс,девочка ищет отца
"Рысс, Е.",Петька-охотник,NA,1960-01-01,125000,TRUE,FALSE,FALSE,NA,Москва,М,Рысс,петька охотник
"Рысс, Е.",Петька-сыщик,NA,1960-01-01,125000,TRUE,FALSE,FALSE,NA,Москва,М,Рысс,петька сыщик
"Рысс, Е.",Приключения во дворе,повесть,1966-01-01,50000,NA,TRUE,NA,NA,Москва,м,Рысс,приключения во дворе
"Рысс,Е.",Таинственный художник,NA,1941-01-01,25000,FALSE,TRUE,TRUE,FALSE,Ленинград,м,Рысс,таинственный художник
"Рысс, Е.",Шестеро вышли в путь,NA,1959-01-01,90000,FALSE,TRUE,TRUE,NA,Москва,М,Рысс,шестеро вышли в путь
"Рысс, Е.",Шесть - вышли в путь,роман,1964-01-01,100000,NA,NA,TRUE,NA,Москва,м,Рысс,шесть вышли в путь
"Рябинин, Б.",Алые гребешки,NA,1958-01-01,70000,FALSE,TRUE,FALSE,NA,Москва,М,Рябинин,алые гребешки
"Рябинин, Б.",Дружище Котька,Рассказ,1972-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,м,Рябинин,дружище котька
"Рябинин, Б.",Малыши-желтыши,NA,1959-01-01,35000,TRUE,FALSE,FALSE,NA,Свердловск,М,Рябинин,малыши желтыши
"Рябинин,Б.",Мои друзья,NA,1940-01-01,10000,FALSE,TRUE,TRUE,FALSE,Свердловск,м,Рябинин,мои друзья
"Рябинин, Б.",Нигер,NA,1971-01-01,500,TRUE,NA,NA,NA,Москва,м,Рябинин,нигер
"Рябинин, Б.",Пионерский подарок,NA,1957-01-01,80000,FALSE,TRUE,FALSE,NA,Москва,м,Рябинин,пионерский подарок
"Рябинин, Б.",Рассказы о верном друге,NA,1957-01-01,90000,FALSE,TRUE,FALSE,NA,Москва,м,Рябинин,рассказы о верном друге
"Рябинин, Б. С.",Рассказы о потерянном друге,"Повесть, рассказы",1984-01-01,100000,NA,NA,NA,NA,Свердловск,м,Рябинин,рассказы о потерянном друге
"Рябинин, Б.",Твои верные друзья,NA,1954-01-01,75000,TRUE,FALSE,FALSE,NA,Челябинск,м,Рябинин,твои верные друзья
"Рябинин, Б.",Чудеса в решете,Рассказ,1975-01-01,100000,TRUE,FALSE,FALSE,NA,Свердловск,м,Рябинин,чудеса в решете
"Рябинин,Б.",Юннаты,Повесть,1942-01-01,5000,FALSE,FALSE,TRUE,FALSE,Молотов,м,Рябинин,юннаты
"Рязанова, Е.",Ватага,Повесть,1961-01-01,60000,FALSE,FALSE,TRUE,FALSE,Москва,ж,Рязанова,ватага
"Рязанова, Е.",День рождения,NA,1957-01-01,30000,TRUE,TRUE,FALSE,NA,Москва,ж,Рязанова,день рождения
"Рязанова, Е.",Драться-так драться,повесть,1964-01-01,100000,NA,NA,TRUE,NA,Москва,ж,Рязанова,драться так драться
"Рязанова, Е.",Живая волна,повесть,1970-01-01,75,NA,NA,TRUE,NA,Саратов,ж,Рязанова,живая волна
"Рязанова, Е. М.",Зовут горизонты,повесть,1985-01-01,50000,NA,NA,TRUE,NA,Саратов,ж,Рязанова,зовут горизонты
"Рязанова, Е.",На пороге юности,NA,1956-01-01,15000,FALSE,TRUE,FALSE,NA,Саратов,ж,Рязанова,на пороге юности
Рязанова Е.,Первый день,NA,1952-01-01,15000,TRUE,TRUE,FALSE,NA,Саратов,ж,Рязанова,первый день
"Рязанова, Е.",Фонарь,NA,1959-01-01,15000,TRUE,TRUE,FALSE,NA,Саратов,Ж,Рязанова,фонарь
"Ряховский, Б.",Золотая полоса,Повесть,1972-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,м,Ряховский,золотая полоса
"Ряховский, Б.",Робинзонадо Яшки Страмболя,повести,1965-01-01,65000,NA,NA,NA,NA,Москва,м,Ряховский,робинзонадо яшки страмболя
Ряховский В.,Родная сторона,NA,1946-01-01,30000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Ряховский,родная сторона
"Ряховский, Б. П.",Счастливый дом,Повесть,1979-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Ряховский,счастливый дом
"Ряховский, Б. П.",Тополиная Роща,Рассказы,1980-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,м,Ряховский,тополиная роща
"Сабило, И. И.; Чащин, И. Г.",Остаюсь в заслоне,Повесть,1982-01-01,100000,NA,TRUE,TRUE,NA,NA,мм,Сабило,остаюсь в заслоне
"Сабило, И.",Пробуждение,Повесть,1977-01-01,75000,FALSE,TRUE,TRUE,NA,Ленинград,м,Сабило,пробуждение
"Сабинина, Л.",Обломок молнии,Повести и рассказы,1978-01-01,100000,FALSE,FALSE,TRUE,NA,Москва,ж,Сабинина,обломок молнии
"Сабинина, Л. Н.",Родео Лиды Карякиной,Повести и рассказы,1980-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,ж,Сабинина,родео лиды карякиной
Саблин Вс.,Сын народа,Повесть,1948-01-01,30000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Саблин,сын народа
"Саблин,В.;Фазин,З.",Чрезвычайный комиссар,Повесть,1940-01-01,25000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Саблин,чрезвычайный комиссар
"Савельев,Л.;Никифоров,Н.",Военная книга,NA,1941-01-01,15000,FALSE,TRUE,TRUE,FALSE,Ленинград,м,Савельев,военная книга
"Савельев,Л.С.",Рассказы об артиллерии,Рассказы,1941-01-01,25000,TRUE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Савельев,рассказы об артиллерии
"Савельев,Л.С.",Следы на камне,NA,1941-01-01,25000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Савельев,следы на камне
"Савельев, П.",Тайна старинной банки,NA,1959-01-01,15000,TRUE,FALSE,FALSE,NA,Пенза,М,Савельев,тайна старинной банки
"Савин, В.",Димка и Кардаш,Повесть,1975-01-01,100000,FALSE,TRUE,TRUE,NA,Ставрополь,м,Савин,димка и кардаш
"Савин, В.",Закалка мужества,Рассказы,1962-01-01,15000,FALSE,TRUE,TRUE,FALSE,Свердловск,м,Савин,закалка мужества
"Савин, В.",Прошу к нашему шалашу,повесть и рассказы,1970-01-01,50,NA,NA,NA,NA,Челябинск,м,Савин,прошу к нашему шалашу
"Савин, В.",Старший в доме,NA,1960-01-01,15000,FALSE,TRUE,FALSE,NA,Свердловск,М,Савин,старший в доме
"Савин, В. Ф.",Тропой снежного барса,Рассказы,1979-01-01,30000,FALSE,TRUE,TRUE,FALSE,Ставрополь,м,Савин,тропой снежного барса
"Савин, В.",Хитрый заяц,Рассказы,1963-01-01,150000,TRUE,TRUE,FALSE,FALSE,Свердловск,м,Савин,хитрый заяц
"Савостин, Н.",Настоящий гром,рассказ,1970-01-01,100,TRUE,NA,NA,NA,Москва,м,Савостин,настоящий гром
"Савостин, Н.",Слепой дождь,рассказы и повесть,1970-01-01,10,NA,NA,TRUE,NA,Кишинев,м,Савостин,слепой дождь
"Савостин, Н.",Что лучше?,NA,1971-01-01,300,NA,NA,NA,NA,Москва,м,Савостин,что лучше
"Савченко, В. И.",За перевалом,Науч.-фантаст. Роман,1984-01-01,100000,NA,TRUE,TRUE,NA,NA,м,Савченко,за перевалом
"Савченко, Г.",Четыре мелочи,Рассказы,1973-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,м,Савченко,четыре мелочи
"Сагдеев, Р.",Первое путешествие,Рассказы,1972-01-01,150000,TRUE,FALSE,FALSE,FALSE,Уфа,м,Сагдеев,первое путешествие
"Садкович, М.",Повесть о ясном Стахоре,повесть,1966-01-01,50000,NA,TRUE,NA,NA,Москва,м,Садкович,повесть о ясном стахоре
"Садырбаев, Д.",Кнопка,рассказы,1979-01-01,12000,FALSE,TRUE,TRUE,FALSE,Мектеп,м,Садырбаев,кнопка
Саконская Нина и Соколовский Александр,Добро пожаловать,NA,1952-01-01,30000,TRUE,FALSE,FALSE,NA,Москва; Ленинград,м и ж,Саконская,добро пожаловать
Саконская Н.П.,Поющее дерево,Повесть,1937-01-01,25300,NA,TRUE,NA,NA,М.-Л.,ж,Саконская,поющее дерево
"Саксонов, В.",Повесть о юнгах,повести,1966-01-01,75000,NA,NA,TRUE,NA,Москва,м,Саксонов,повесть о юнгах
"Сальников, Ю.",Джемпер с синими елками,повесть,1970-01-01,65,NA,NA,TRUE,NA,Краснодар,м,Сальников,джемпер с синими елками
"Сальников, Ю. Ф.",Непутевая птица счастья,Повесть и рассказы,1981-01-01,12000,FALSE,FALSE,TRUE,FALSE,Алма-Ата,м,Сальников,непутевая птица счастья
"Сальников, Ю.",Разговор о Герое,NA,1957-01-01,30000,FALSE,TRUE,FALSE,NA,Новосибирск,М,Сальников,разговор о герое
"Сальников, Ю. В.",Рано или поздно…,Повести,1983-01-01,30000,NA,TRUE,TRUE,NA,Краснодар,м,Сальников,рано или поздно
"Сальников, Ю.",Шестиклассники,NA,1959-01-01,30000,FALSE,TRUE,FALSE,NA,Новосибирск,М,Сальников,шестиклассники
"Сальников, Ю.",Шестиклассники. Дом на улице Мира.,Повести,1962-01-01,50000,FALSE,TRUE,FALSE,FALSE,Новосибирск,м,Сальников,шестиклассники дом на улице мира
"Сальников, Ю.",Экзамен Гали Перфильевой,NA,1956-01-01,75000,FALSE,TRUE,FALSE,NA,Москва,м,Сальников,экзамен гали перфильевой
Самохин Ев.,Сапоги,Повесть,1932-01-01,10000,NA,TRUE,NA,NA,М.-Л.,м,Самохин,сапоги
"Самсонов, Ю.",Максим в стране приключений,NA,1963-01-01,65000,NA,NA,NA,NA,Иркутск,м,Самсонов,максим в стране приключений
"Самсонов, С.",Мужество,рассказы,1964-01-01,15000,NA,TRUE,NA,NA,Свердловск,м,Самсонов,мужество
"Самсонов, С.",Над Камой гремит гроза,Повесть,1972-01-01,50000,FALSE,TRUE,FALSE,FALSE,Ижевск,м,Самсонов,над камой гремит гроза
"Самсонов, С.",По ту сторону,Повесть,1950-01-01,30000,FALSE,TRUE,TRUE,FALSE,Mосква; Ленинград,м,Самсонов,по ту сторону
"Самсонов, Ю.",Семь порогов,повести,1971-01-01,50,TRUE,TRUE,NA,NA,Иркутск,м,Самсонов,семь порогов
"Самсонов, В.",Стой!Не стрелять!,Рассказы,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Челябинск,м,Самсонов,стойне стрелять
"Самсонов, М.",Тайну хранит пещера,повести,1971-01-01,105,NA,TRUE,TRUE,NA,Ташкент,м,Самсонов,тайну хранит пещера
"Самсонов, С.","Танк ""Пионер""",Повесть,1972-01-01,15000,NA,NA,NA,TRUE,Челябинск,м,Самсонов,танк пионер
"Самунин, М.","Здравствуйте, Курилы!",Повесть,1954-01-01,15000,FALSE,TRUE,TRUE,FALSE,Владивосток,м,Самунин,здравствуйте курилы
"Санжин, Б.",Находчивый мальчик,рассказы,1964-01-01,20000,NA,NA,NA,NA,Улан-Удэ,м,Санжин,находчивый мальчик
"Санников, Ю.",БУПШ действует,повесть,1964-01-01,30000,NA,TRUE,NA,NA,Новосибирск,м,Санников,бупш действует
"Сапаев, В.",Во поле береза,Повести и рассказы,1973-01-01,25000,FALSE,TRUE,TRUE,FALSE,Йошкар-Ола,м,Сапаев,во поле береза
"Сапарина, Е. В.",Если бы звери ходили в школу...,NA,1984-01-01,100000,TRUE,NA,NA,NA,NA,ж,Сапарина,если бы звери ходили в школу
"Сапаров, А.",Скворцы перелетают ладогу,NA,1960-01-01,90000,FALSE,TRUE,TRUE,NA,Ленинград,М,Сапаров,скворцы перелетают ладогу
"Сапожников, В. К.",Мы идем к луне,Повесть,1980-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Сапожников,мы идем к луне
"Сапожников, Л. А.",Наш номер - 02,Повесть,1984-01-01,65000,NA,TRUE,TRUE,NA,Киев,м,Сапожников,наш номер 02
"Сапронова, Н.",Когда деды были внуками,Повесть,1963-01-01,65000,FALSE,TRUE,FALSE,FALSE,Москва,ж,Сапронова,когда деды были внуками
"Сапрыгина - Антипина, Л. С.",Курнопель,Повесть,1983-01-01,3000,TRUE,NA,NA,NA,Южно-Сахалинск,ж,Сапрыгина,курнопель
"Саракаев, Х.",Первый подвиг,Рассказы и повесть,1972-01-01,15000,TRUE,TRUE,FALSE,FALSE,Грозный,м,Саракаев,первый подвиг
"Саракваша, Т. А.",Какого цвета ветер?,Повесть и рассказы,1984-01-01,100000,NA,TRUE,TRUE,NA,Алма-Ата,ж,Саракваша,какого цвета ветер
"Сарнов, Б.",Трудная весна,рассказы,1965-01-01,100000,NA,TRUE,NA,NA,Москва,м,Сарнов,трудная весна
"Сартаков, С.",Горный ветер,NA,1960-01-01,100000,FALSE,TRUE,FALSE,TRUE,Москва,М,Сартаков,горный ветер
Сартаков С.,По Чунским порогам,Повесть,1946-01-01,11000,FALSE,FALSE,TRUE,FALSE,Красноярск,м,Сартаков,по чунским порогам
"Сафонов,В.А.",Власть над землей,Очерк,1941-01-01,25000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Сафонов,власть над землей
"Сафонов, В. И.",Земляника,Повесть,1982-01-01,100000,NA,TRUE,TRUE,NA,NA,м,Сафонов,земляника
"Сафонов,В.А.",Князь непобедимый,NA,1942-01-01,50000,FALSE,TRUE,FALSE,FALSE,Киров,м,Сафонов,князь непобедимый
"Сафонов, В.",Ясное море,рассказы,1970-01-01,300,TRUE,NA,NA,NA,Москва,м,Сафонов,ясное море
"Сафронов, В.",Маринкин курган,Рассказы,1963-01-01,25000,FALSE,TRUE,FALSE,FALSE,Рязань,м,Сафронов,маринкин курган
"Сафронов, Л.",На войне я не был в 41...,повесть,1965-01-01,50000,NA,NA,TRUE,NA,Москва,м,Сафронов,на войне я не был в 41
"Сахарнов, С.",Злой узел,NA,1960-01-01,150000,TRUE,FALSE,FALSE,NA,Ленинград,М,Сахарнов,злой узел
"Сахарнов, С.",Остров водолазов,Повесть,1972-01-01,100000,FALSE,TRUE,FALSE,FALSE,Ленинград,м,Сахарнов,остров водолазов
"Сахарнов, М. А.",Повести и рассказы,NA,1983-01-01,100000,TRUE,NA,NA,NA,NA,м,Сахарнов,повести и рассказы
"Сахарнов, С.",Подводные приключения,Повести,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Сахарнов,подводные приключения
"Сахаров, А. Н.",Бамбино,Рассказы,1981-01-01,100000,FALSE,TRUE,FALSE,FALSE,Ленинград,м,Сахаров,бамбино
"Сахнин, А.",Крик из глубины,повесть,1966-01-01,75000,NA,NA,TRUE,NA,Москва,м,Сахнин,крик из глубины
"Сахнин, А.",Сквозь годы мчась,NA,1959-01-01,30000,FALSE,TRUE,FALSE,NA,Москва,М,Сахнин,сквозь годы мчась
"Сахнин, А.",Тучи на рассвете,Роман,1954-01-01,30000,FALSE,FALSE,TRUE,FALSE,Москва,м,Сахнин,тучи на рассвете
"Сбитнев, Ю.",Гошкины звезды,Рассказы,1973-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,м,Сбитнев,гошкины звезды
"Светличный, В. Е.",Анархайская прелюдия,Повесть,1984-01-01,9000,NA,TRUE,TRUE,NA,NA,м,Светличный,анархайская прелюдия
"Свешников,М.",Тайны стекла,NA,1940-01-01,25000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Свешников,тайны стекла
"Свинцов, В. Б.",Мой друг Сенька,Рассказы,1982-01-01,300000,TRUE,NA,NA,NA,Барнаул,м,Свинцов,мой друг сенька
"Свинцов, В.",Олежкины каникулы,Повести и рассказы,1978-01-01,50000,FALSE,TRUE,TRUE,NA,Барнаул,м,Свинцов,олежкины каникулы
"Свиридов, Г.","Вовка-сын командира, или необыкновенные приключения в тылу врага",повесть,1966-01-01,65000,NA,NA,NA,NA,Москва,м,Свиридов,вовка сын командира или необыкновенные приключения в тылу врага
"Свиридов, В. И.",Гол в свои ворота,Рассказ,1983-01-01,300000,NA,NA,NA,NA,NA,м,Свиридов,гол в свои ворота
"Свиридов, Ал.",От стрелы до ракеты,Рассказы,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Свиридов,от стрелы до ракеты
"Свиридов, В. И.",Тайна Алешки Сверчкова,NA,1982-01-01,500000,NA,NA,NA,NA,NA,м,Свиридов,тайна алешки сверчкова
Свирский А.И.,Рыжик,Повесть,1934-01-01,40000,NA,TRUE,NA,NA,М.,м,Свирский,рыжик
"Свойский, Б.",Государство мальчишек,NA,1966-01-01,100000,NA,TRUE,NA,NA,Куйбышев,м,Свойский,государство мальчишек
"Севастьянов,А.",Дикий Урман,повесть,1966-01-01,50000,NA,TRUE,TRUE,NA,Ярославль,м,Севастьянов,дикий урман
"Северенко, Б.",Голубой огонек,повесть,1964-01-01,30000,TRUE,TRUE,NA,NA,Москва,м,Северенко,голубой огонек
"Северина, Г. И.",Легенда об учителе,Повесть,1979-01-01,75000,FALSE,FALSE,TRUE,FALSE,Москва,ж,Северина,легенда об учителе
"Северина, Г.",Повесть о пионерском салюте,Повесть,1975-01-01,100000,FALSE,TRUE,FALSE,NA,Москва,ж,Северина,повесть о пионерском салюте
"Северов, П. Ф.",Морские были,Рассказы,1982-01-01,50000,NA,TRUE,TRUE,NA,Киев,м,Северов,морские были
"Северов, П. Ф.",Повесть о Рубене,Повесть и рассказы,1979-01-01,50000,FALSE,TRUE,FALSE,FALSE,Киев,м,Северов,повесть о рубене
"Северов, П.",Юность Артема,повесть,1965-01-01,65000,NA,TRUE,TRUE,NA,Киев,м,Северов,юность артема
"Сегунов, П.",Дороги начинаются с тропинки,повесть,1964-01-01,65000,NA,TRUE,TRUE,NA,Ленинград,м,Сегунов,дороги начинаются с тропинки
"Седов, И. Ф.","Колхоз ""Ребячий""",Повесть,1981-01-01,15000,FALSE,TRUE,TRUE,FALSE,Саратов,м,Седов,колхоз ребячий
"Седугин, А. А.",Рисунок умывается,Рассказы,1983-01-01,100000,TRUE,NA,NA,NA,NA,м,Седугин,рисунок умывается
"Селезнева, Е.",Как мы искали клад,рассказ,1964-01-01,100000,TRUE,NA,NA,NA,Москва,ж,Селезнева,как мы искали клад
"Селезнева, Е.",Плывут над нами облака,повесть,1964-01-01,100000,TRUE,NA,NA,NA,Москва,ж,Селезнева,плывут над нами облака
"Селезнева, Е.","У нас на ""Джанконе""",рассказ,1966-01-01,50000,TRUE,NA,NA,NA,Москва,ж,Селезнева,у нас на джанконе
"Селивестрова, В.",У костра,Рассказы,1954-01-01,15000,TRUE,TRUE,FALSE,FALSE,Кишинев,ж,Селивестрова,у костра
"Селиневич, К. С.",Седой мальчик,Повесть,1981-01-01,50000,FALSE,TRUE,FALSE,FALSE,Алма-Ата,м,Селиневич,седой мальчик
Селянкин О.,"Есть, так держать",NA,1952-01-01,10000,FALSE,TRUE,TRUE,NA,Молотов,м,Селянкин,есть так держать
"Семен, Л.",Поиски золотистых пчел,повесть,1971-01-01,100,TRUE,NA,NA,NA,Ленинград,м,Семен,поиски золотистых пчел
"Семенов,Н.Н.",Горение и взрыв,NA,1945-01-01,50000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Семенов,горение и взрыв
"Семенов, Г. В.","К зиме, минуя осень",Повесть,1979-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва,м,Семенов,к зиме минуя осень
"Семенов-Спасский, Л.",Островитяне,повесть,1970-01-01,100,TRUE,NA,NA,NA,Ленинград,м,Семенов,островитяне
"Семенов-Спасский, Л. Г.",Пигвиненок Пиня,Повесть,1980-01-01,130000,TRUE,FALSE,FALSE,FALSE,Ленинград,м,Семенов,пигвиненок пиня
Сёмин Л.,Вторая весна,NA,1952-01-01,30000,TRUE,FALSE,FALSE,NA,Москва; Ленинград,м,Семин,вторая весна
"Семин, Л. П.",Где живет сорокопут?,Рассказы,1979-01-01,100000,TRUE,FALSE,FALSE,FALSE,Ленинград,м,Семин,где живет сорокопут
"Семин, Л.",Поиски золотых пчел,Повесть,1961-01-01,100000,FALSE,TRUE,FALSE,FALSE,Ленинград,м,Семин,поиски золотых пчел
"Семин, Л.",Ребята из Малой Горки,повесть,1964-01-01,100000,TRUE,NA,NA,NA,Ленинград,м,Семин,ребята из малой горки
"Семин, И.",Сталинградские были,Рассказы,1953-01-01,15000,FALSE,FALSE,TRUE,FALSE,Воронеж,м,Семин,сталинградские были
"Семин, Л.",Шумит глухомань,NA,1958-01-01,30000,FALSE,TRUE,FALSE,NA,Ленинград,М,Семин,шумит глухомань
"Сёмушкин, Т.",Приключения Айвама,Повесть,1978-01-01,100000,TRUE,FALSE,FALSE,NA,Москва,м,Семушкин,приключения айвама
"Семушкин, Т.",Талеко и его храбрый Лилит,Рассказ,1949-01-01,1000,NA,NA,NA,TRUE,Ленинград,м,Семушкин,талеко и его храбрый лилит
"Семушкин,Т.З.",Чукотка,NA,1941-01-01,50000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Семушкин,чукотка
"Семяновский, Ф. М.",Повесть о фронтовом детстве,повесть,1985-01-01,100000,TRUE,NA,NA,NA,Москва,м,Семяновский,повесть о фронтовом детстве
"Сенгалевич, М.",Светит вдали огонек,Повесть,1974-01-01,100000,FALSE,TRUE,FALSE,NA,Москва,ж,Сенгалевич,светит вдали огонек
"Сенкевич, Г.",За хлебом,Повесть,1950-01-01,300000,TRUE,TRUE,FALSE,FALSE,Mосква; Ленинград,м,Сенкевич,за хлебом
"Сенчуров, Ю.",Девочка и маяк,рассказ,1966-01-01,100000,TRUE,NA,NA,NA,Тула,м,Сенчуров,девочка и маяк
"Сенчуров, Ю.",Утренька,Рассказ,1974-01-01,100000,TRUE,FALSE,FALSE,NA,Москва,м,Сенчуров,утренька
"Сеньков, С. С.",На белой тропе,Рассказы и сказки,1983-01-01,125000,TRUE,NA,NA,NA,Киев,м,Сеньков,на белой тропе
"Серафимович, А. С.",Воробьиная ночь,Рассказы,1983-01-01,250000,TRUE,NA,NA,NA,Ростов н/Д,м,Серафимович,воробьиная ночь
"Серафимович, А. С.",Железный поток,NA,1954-01-01,100000,FALSE,TRUE,FALSE,TRUE,Москва,м,Серафимович,железный поток
"Серафимович, А. С.",Избранные произведения,NA,1950-01-01,20000,FALSE,TRUE,FALSE,TRUE,Киев,м,Серафимович,избранные произведения
"Серафимович, А. С.",Рассказы,Рассказы,1949-01-01,100000,TRUE,TRUE,FALSE,TRUE,Mосква; Ленинград,м,Серафимович,рассказы
