author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex
"Федорин, Д.","Рыжая актриса",,1958,15000,0,1,0,,Архангельск,М
"Федулкин, С.","Макаркино время",,1959,15000,0,1,0,1,Саратов,М
"Фраерман, Р.","Дикая собака Динго, или Повесть о первой любви",,1959,150000,0,1,1,,Петрозаводск,М
"Фрейберг, Е.",Белоносик,,1959,30000,1,1,0,,Ленинград,М
"Хазанович, Ю.","Свое имя",,1960,65000,0,0,1,,Москва,М
"Хршановский, А.","Синие горы",,1959,30000,0,1,1,,Ленинград,М
"Цуприк, Н.",Айка,,1958,30000,1,0,0,,Челябинск,Ж
"Цуприк, Н.","Счастливый билет",,1960,15000,1,1,0,,Челябинск,Ж
"Цыбизов, В.","Необычайные происшествия в Пеньках",,1958,30000,0,1,0,,Москва,М
"Цыбизов, В.","Рассказы о маленькой Оле",,1959,100000,0,1,0,,Смоленск,М
"Чебаевский, Н.",Клад-озеро,,1958,165000,0,1,0,,Москва,М
"Чебаевский, Н.",Клад-озеро,,1958,30000,0,1,0,,Барнаул,М
"Чебаевский, Н.","Маленькие рассказы",,1959,7500,1,1,0,,Барнаул,М
"Черкасов, В.","Кружка молока",,1958,75000,0,1,0,,Москва,М
"Черкашина, М.","После уроков",,1958,30000,0,1,0,,Владивосток,Ж
"Чернышевская, Н.","Саратовский мальчик",,1958,15000,0,0,1,,Саратов,Ж
"Чернышевская, Н.","Саратовский мальчик",,1960,15000,0,0,1,,Саратов,Ж
"Черский, Е.","Дедушкины сказки",,1959,90000,1,0,0,,Новосибирск,М
"Чесноков, И.","Мечта зовет",,1958,15000,0,1,0,,"Ростов на Дону",М
"Шапиро, Л.","Мальчик с фонариком",,1960,15000,1,1,0,,Петрозаводск,М
"Шаров, А.","Маленькие становятся большими (Друзья мои коммунары)",,1958,200000,0,1,0,,Москва,М
"Шварц, Е.",Первоклассница,,1960,100000,1,0,0,,Краснодар,М
"Шим, Э.","След на воде",,1959,30000,0,1,1,1,Ленинград,М
"Ширяева, Г.","Валя и Валька. Последнее лето",,1959,15000,0,1,1,,Саратов,Ж
"Шишов, А.","Две подружки",,1958,30000,1,0,0,,Калинин,М
"Шманкевич, А.","Большая Медведица",,1958,100000,1,1,0,,Москва,М
"Шманкевич, А.","Веселые рассказы и повести",,1959,165000,1,1,0,,Москва,М
"Шманкевич, А.","Костя с Шестой Бастионной",,1960,150000,1,0,0,,Москва,М
"Штительман, М.","Повесть о детстве",,1960,60000,0,1,0,1,Москва,М
"Шумилов, Г.","Рассказы для детей",,1960,15000,0,1,0,,Свердловск,М
"Эмден, Э.","Приключения маленького актера",,1958,30000,1,1,0,,Москва,Ж
"Эмден, Э.","Школьный год Марины Петровой",,1960,60000,1,1,0,,Москва,Ж
"Ян, Т.","Лунная девушка",,1959,20000,0,1,0,,Казань,Ж
